CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:44:29Z,9800,5622,45,45,22089
blankenshipd,2021-01-26T15:44:29Z,14,7,45,45,22089
boddiep,2021-01-26T15:44:29Z,3,2,45,45,22089
carrollb,2021-01-26T15:44:29Z,38,12,45,45,22089
hammonsb,2021-01-26T15:44:29Z,11,4,45,45,22089
hoeflingt,2021-01-26T15:44:29Z,12,7,45,45,22089
jorgensenj,2021-01-26T15:44:29Z,294,121,45,45,22089
kennedya,2021-01-26T15:44:29Z,4,2,45,45,22089
la_rivag,2021-01-26T15:44:29Z,9,5,45,45,22089
pierceb,2021-01-26T15:44:29Z,13,2,45,45,22089
simmonsj,2021-01-26T15:44:29Z,23,5,45,45,22089
trumpd,2021-01-26T15:44:29Z,18233,9121,45,45,22089
westk,2021-01-26T15:44:29Z,63,28,45,45,22089
