CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-18T19:02:01.103Z,44670,0,151,151,22017
yes,2020-11-18T19:02:01.103Z,47186,0,151,151,22017
