CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:43:32Z,117,0,43,43,22067
bourgeoisj,2021-01-26T15:43:32Z,68,0,43,43,22067
cassidyb,2021-01-26T15:43:32Z,6288,0,43,43,22067
daretr,2021-01-26T15:43:32Z,31,0,43,43,22067
edwardsd,2021-01-26T15:43:32Z,1562,0,43,43,22067
johnx,2021-01-26T15:43:32Z,17,0,43,43,22067
knightd,2021-01-26T15:43:32Z,295,0,43,43,22067
mendozav,2021-01-26T15:43:32Z,35,0,43,43,22067
montgomeryj,2021-01-26T15:43:32Z,36,0,43,43,22067
murphyd,2021-01-26T15:43:32Z,228,0,43,43,22067
perkinsa,2021-01-26T15:43:32Z,1844,0,43,43,22067
piercea,2021-01-26T15:43:32Z,268,0,43,43,22067
pricem,2021-01-26T15:43:32Z,27,0,43,43,22067
siglera,2021-01-26T15:43:32Z,24,0,43,43,22067
wenstrupp,2021-01-26T15:43:32Z,92,0,43,43,22067
