CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:40:12Z,5443,2166,55,55,22001
blankenshipd,2021-01-26T15:40:12Z,16,4,55,55,22001
boddiep,2021-01-26T15:40:12Z,12,6,55,55,22001
carrollb,2021-01-26T15:40:12Z,25,5,55,55,22001
hammonsb,2021-01-26T15:40:12Z,8,2,55,55,22001
hoeflingt,2021-01-26T15:40:12Z,8,4,55,55,22001
jorgensenj,2021-01-26T15:40:12Z,241,65,55,55,22001
kennedya,2021-01-26T15:40:12Z,3,1,55,55,22001
la_rivag,2021-01-26T15:40:12Z,4,1,55,55,22001
pierceb,2021-01-26T15:40:12Z,6,3,55,55,22001
simmonsj,2021-01-26T15:40:12Z,18,4,55,55,22001
trumpd,2021-01-26T15:40:12Z,22596,7254,55,55,22001
westk,2021-01-26T15:40:12Z,45,9,55,55,22001
