CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:46:27Z,996,0,87,87,22105
bourgeoisj,2021-01-26T15:46:27Z,481,0,87,87,22105
cassidyb,2021-01-26T15:46:27Z,36230,0,87,87,22105
daretr,2021-01-26T15:46:27Z,111,0,87,87,22105
edwardsd,2021-01-26T15:46:27Z,5955,0,87,87,22105
johnx,2021-01-26T15:46:27Z,86,0,87,87,22105
knightd,2021-01-26T15:46:27Z,951,0,87,87,22105
mendozav,2021-01-26T15:46:27Z,241,0,87,87,22105
montgomeryj,2021-01-26T15:46:27Z,116,0,87,87,22105
murphyd,2021-01-26T15:46:27Z,1053,0,87,87,22105
perkinsa,2021-01-26T15:46:27Z,7842,0,87,87,22105
piercea,2021-01-26T15:46:27Z,822,0,87,87,22105
pricem,2021-01-26T15:46:27Z,201,0,87,87,22105
siglera,2021-01-26T15:46:27Z,395,0,87,87,22105
wenstrupp,2021-01-26T15:46:27Z,351,0,87,87,22105
