CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:43:17Z,7559,4303,57,57,22061
blankenshipd,2021-01-26T15:43:17Z,3,1,57,57,22061
boddiep,2021-01-26T15:43:17Z,9,5,57,57,22061
carrollb,2021-01-26T15:43:17Z,27,10,57,57,22061
hammonsb,2021-01-26T15:43:17Z,11,3,57,57,22061
hoeflingt,2021-01-26T15:43:17Z,9,6,57,57,22061
jorgensenj,2021-01-26T15:43:17Z,276,87,57,57,22061
kennedya,2021-01-26T15:43:17Z,2,0,57,57,22061
la_rivag,2021-01-26T15:43:17Z,8,4,57,57,22061
pierceb,2021-01-26T15:43:17Z,4,3,57,57,22061
simmonsj,2021-01-26T15:43:17Z,16,2,57,57,22061
trumpd,2021-01-26T15:43:17Z,11311,4694,57,57,22061
westk,2021-01-26T15:43:17Z,40,10,57,57,22061
