CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:43:50Z,3414,1953,16,16,22075
blankenshipd,2021-01-26T15:43:50Z,2,2,16,16,22075
boddiep,2021-01-26T15:43:50Z,7,4,16,16,22075
carrollb,2021-01-26T15:43:50Z,17,7,16,16,22075
hammonsb,2021-01-26T15:43:50Z,5,2,16,16,22075
hoeflingt,2021-01-26T15:43:50Z,6,3,16,16,22075
jorgensenj,2021-01-26T15:43:50Z,103,46,16,16,22075
kennedya,2021-01-26T15:43:50Z,1,0,16,16,22075
la_rivag,2021-01-26T15:43:50Z,4,4,16,16,22075
pierceb,2021-01-26T15:43:50Z,6,4,16,16,22075
simmonsj,2021-01-26T15:43:50Z,6,3,16,16,22075
trumpd,2021-01-26T15:43:50Z,7412,4986,16,16,22075
westk,2021-01-26T15:43:50Z,31,12,16,16,22075
