CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:41:31Z,41,0,25,25,22025
bourgeoisj,2021-01-26T15:41:31Z,29,0,25,25,22025
cassidyb,2021-01-26T15:41:31Z,3312,0,25,25,22025
daretr,2021-01-26T15:41:31Z,8,0,25,25,22025
edwardsd,2021-01-26T15:41:31Z,377,0,25,25,22025
johnx,2021-01-26T15:41:31Z,6,0,25,25,22025
knightd,2021-01-26T15:41:31Z,54,0,25,25,22025
mendozav,2021-01-26T15:41:31Z,13,0,25,25,22025
montgomeryj,2021-01-26T15:41:31Z,10,0,25,25,22025
murphyd,2021-01-26T15:41:31Z,113,0,25,25,22025
perkinsa,2021-01-26T15:41:31Z,539,0,25,25,22025
piercea,2021-01-26T15:41:31Z,65,0,25,25,22025
pricem,2021-01-26T15:41:31Z,24,0,25,25,22025
siglera,2021-01-26T15:41:31Z,9,0,25,25,22025
wenstrupp,2021-01-26T15:41:31Z,22,0,25,25,22025
