CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:47:27Z,54,0,31,31,22127
bourgeoisj,2021-01-26T15:47:27Z,39,0,31,31,22127
cassidyb,2021-01-26T15:47:27Z,4382,0,31,31,22127
daretr,2021-01-26T15:47:27Z,16,0,31,31,22127
edwardsd,2021-01-26T15:47:27Z,458,0,31,31,22127
johnx,2021-01-26T15:47:27Z,3,0,31,31,22127
knightd,2021-01-26T15:47:27Z,71,0,31,31,22127
mendozav,2021-01-26T15:47:27Z,17,0,31,31,22127
montgomeryj,2021-01-26T15:47:27Z,14,0,31,31,22127
murphyd,2021-01-26T15:47:27Z,165,0,31,31,22127
perkinsa,2021-01-26T15:47:27Z,560,0,31,31,22127
piercea,2021-01-26T15:47:27Z,69,0,31,31,22127
pricem,2021-01-26T15:47:27Z,22,0,31,31,22127
siglera,2021-01-26T15:47:27Z,19,0,31,31,22127
wenstrupp,2021-01-26T15:47:27Z,53,0,31,31,22127
