CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:40:58Z,55110,18646,151,151,22017
blankenshipd,2021-01-26T15:40:58Z,38,5,151,151,22017
boddiep,2021-01-26T15:40:58Z,50,14,151,151,22017
carrollb,2021-01-26T15:40:58Z,122,21,151,151,22017
hammonsb,2021-01-26T15:40:58Z,37,13,151,151,22017
hoeflingt,2021-01-26T15:40:58Z,27,5,151,151,22017
jorgensenj,2021-01-26T15:40:58Z,1021,160,151,151,22017
kennedya,2021-01-26T15:40:58Z,28,5,151,151,22017
la_rivag,2021-01-26T15:40:58Z,37,10,151,151,22017
pierceb,2021-01-26T15:40:58Z,33,8,151,151,22017
simmonsj,2021-01-26T15:40:58Z,98,13,151,151,22017
trumpd,2021-01-26T15:40:58Z,48021,10760,151,151,22017
westk,2021-01-26T15:40:58Z,290,37,151,151,22017
