CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:46:32Z,23,0,16,16,22107
bourgeoisj,2021-01-26T15:46:32Z,30,0,16,16,22107
cassidyb,2021-01-26T15:46:32Z,1210,0,16,16,22107
daretr,2021-01-26T15:46:32Z,4,0,16,16,22107
edwardsd,2021-01-26T15:46:32Z,528,0,16,16,22107
johnx,2021-01-26T15:46:32Z,3,0,16,16,22107
knightd,2021-01-26T15:46:32Z,82,0,16,16,22107
mendozav,2021-01-26T15:46:32Z,15,0,16,16,22107
montgomeryj,2021-01-26T15:46:32Z,4,0,16,16,22107
murphyd,2021-01-26T15:46:32Z,32,0,16,16,22107
perkinsa,2021-01-26T15:46:32Z,329,0,16,16,22107
piercea,2021-01-26T15:46:32Z,92,0,16,16,22107
pricem,2021-01-26T15:46:32Z,11,0,16,16,22107
siglera,2021-01-26T15:46:32Z,7,0,16,16,22107
wenstrupp,2021-01-26T15:46:32Z,34,0,16,16,22107
