CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:43:23Z,9249,5150,79,79,22063
blankenshipd,2021-01-26T15:43:23Z,22,12,79,79,22063
boddiep,2021-01-26T15:43:23Z,9,8,79,79,22063
carrollb,2021-01-26T15:43:23Z,51,24,79,79,22063
hammonsb,2021-01-26T15:43:23Z,17,5,79,79,22063
hoeflingt,2021-01-26T15:43:23Z,21,9,79,79,22063
jorgensenj,2021-01-26T15:43:23Z,817,269,79,79,22063
kennedya,2021-01-26T15:43:23Z,12,6,79,79,22063
la_rivag,2021-01-26T15:43:23Z,15,5,79,79,22063
pierceb,2021-01-26T15:43:23Z,13,5,79,79,22063
simmonsj,2021-01-26T15:43:23Z,29,14,79,79,22063
trumpd,2021-01-26T15:43:23Z,54877,25348,79,79,22063
westk,2021-01-26T15:43:23Z,98,20,79,79,22063
