CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:41:13Z,25982,17287,123,123,22019
blankenshipd,2021-01-26T15:41:13Z,36,16,123,123,22019
boddiep,2021-01-26T15:41:13Z,30,19,123,123,22019
carrollb,2021-01-26T15:41:13Z,89,39,123,123,22019
hammonsb,2021-01-26T15:41:13Z,24,13,123,123,22019
hoeflingt,2021-01-26T15:41:13Z,38,23,123,123,22019
jorgensenj,2021-01-26T15:41:13Z,1083,474,123,123,22019
kennedya,2021-01-26T15:41:13Z,19,7,123,123,22019
la_rivag,2021-01-26T15:41:13Z,26,17,123,123,22019
pierceb,2021-01-26T15:41:13Z,27,11,123,123,22019
simmonsj,2021-01-26T15:41:13Z,79,42,123,123,22019
trumpd,2021-01-26T15:41:13Z,55066,29017,123,123,22019
westk,2021-01-26T15:41:13Z,164,57,123,123,22019
