CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
no-3,2020-11-18T19:02:01.103Z,2970,1491,0
yes-2,2020-11-18T19:02:01.103Z,2679,1216,0
