CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:40:37Z,4979,1827,49,49,22009
blankenshipd,2021-01-26T15:40:37Z,8,2,49,49,22009
boddiep,2021-01-26T15:40:37Z,23,8,49,49,22009
carrollb,2021-01-26T15:40:37Z,20,3,49,49,22009
hammonsb,2021-01-26T15:40:37Z,1,1,49,49,22009
hoeflingt,2021-01-26T15:40:37Z,7,1,49,49,22009
jorgensenj,2021-01-26T15:40:37Z,161,34,49,49,22009
kennedya,2021-01-26T15:40:37Z,5,2,49,49,22009
la_rivag,2021-01-26T15:40:37Z,5,1,49,49,22009
pierceb,2021-01-26T15:40:37Z,3,0,49,49,22009
simmonsj,2021-01-26T15:40:37Z,11,4,49,49,22009
trumpd,2021-01-26T15:40:37Z,12028,3481,49,49,22009
westk,2021-01-26T15:40:37Z,41,8,49,49,22009
