CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:40:37Z,209,0,49,49,22009
bourgeoisj,2021-01-26T15:40:37Z,161,0,49,49,22009
cassidyb,2021-01-26T15:40:37Z,11330,0,49,49,22009
daretr,2021-01-26T15:40:37Z,50,0,49,49,22009
edwardsd,2021-01-26T15:40:37Z,1766,0,49,49,22009
johnx,2021-01-26T15:40:37Z,31,0,49,49,22009
knightd,2021-01-26T15:40:37Z,287,0,49,49,22009
mendozav,2021-01-26T15:40:37Z,40,0,49,49,22009
montgomeryj,2021-01-26T15:40:37Z,27,0,49,49,22009
murphyd,2021-01-26T15:40:37Z,401,0,49,49,22009
perkinsa,2021-01-26T15:40:37Z,1551,0,49,49,22009
piercea,2021-01-26T15:40:37Z,232,0,49,49,22009
pricem,2021-01-26T15:40:37Z,68,0,49,49,22009
siglera,2021-01-26T15:40:37Z,63,0,49,49,22009
wenstrupp,2021-01-26T15:40:37Z,97,0,49,49,22009
