CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-18T19:02:01.103Z,10015,4135,40,40,22011
yes,2020-11-18T19:02:01.103Z,5248,2447,40,40,22011
