CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:46:16Z,305,0,51,51,22101
bourgeoisj,2021-01-26T15:46:16Z,281,0,51,51,22101
cassidyb,2021-01-26T15:46:16Z,14062,0,51,51,22101
daretr,2021-01-26T15:46:16Z,49,0,51,51,22101
edwardsd,2021-01-26T15:46:16Z,2017,0,51,51,22101
johnx,2021-01-26T15:46:16Z,47,0,51,51,22101
knightd,2021-01-26T15:46:16Z,363,0,51,51,22101
mendozav,2021-01-26T15:46:16Z,89,0,51,51,22101
montgomeryj,2021-01-26T15:46:16Z,54,0,51,51,22101
murphyd,2021-01-26T15:46:16Z,447,0,51,51,22101
perkinsa,2021-01-26T15:46:16Z,3606,0,51,51,22101
piercea,2021-01-26T15:46:16Z,621,0,51,51,22101
pricem,2021-01-26T15:46:16Z,74,0,51,51,22101
siglera,2021-01-26T15:46:16Z,77,0,51,51,22101
wenstrupp,2021-01-26T15:46:16Z,111,0,51,51,22101
