CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-26T15:40:52Z,15662,8708,82,82,22015
blankenshipd,2021-01-26T15:40:52Z,31,11,82,82,22015
boddiep,2021-01-26T15:40:52Z,22,10,82,82,22015
carrollb,2021-01-26T15:40:52Z,40,16,82,82,22015
hammonsb,2021-01-26T15:40:52Z,12,7,82,82,22015
hoeflingt,2021-01-26T15:40:52Z,19,11,82,82,22015
jorgensenj,2021-01-26T15:40:52Z,632,228,82,82,22015
kennedya,2021-01-26T15:40:52Z,9,5,82,82,22015
la_rivag,2021-01-26T15:40:52Z,19,4,82,82,22015
pierceb,2021-01-26T15:40:52Z,15,4,82,82,22015
simmonsj,2021-01-26T15:40:52Z,38,17,82,82,22015
trumpd,2021-01-26T15:40:52Z,38074,19088,82,82,22015
westk,2021-01-26T15:40:52Z,82,18,82,82,22015
