CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-23T23:27:27.853Z,3929,0,24,24,26015
yes,2020-11-23T23:27:27.853Z,28915,0,24,24,26015
