CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-23T23:27:27.68Z,58781,0,252,252,26081
yes,2020-11-23T23:27:27.68Z,267089,0,252,252,26081
