CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
dernd,2020-11-30T03:07:05Z,30,0,22,22,26031
jamesj,2020-11-30T03:07:05Z,10026,0,22,22,26031
petersg,2020-11-30T03:07:05Z,5475,0,22,22,26031
squierm,2020-11-30T03:07:05Z,82,0,22,22,26031
willisv,2020-11-30T03:07:05Z,121,0,22,22,26031
