CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
folz-18308,2021-01-14T20:54:35.867Z,10391,0,0
mcnamara-17785,2021-01-14T20:54:35.867Z,18507,0,0
