CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
rokitat,2021-01-14T20:54:28.11Z,10594,0,24,24,18103
weinzapfelj,2021-01-14T20:54:28.11Z,3297,0,24,24,18103
