COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Adams,Berne A,bidenj,12/27/2021 20:35:30.175049,136,738,18001-BERNE A
Adams,Berne A,jorgensenj,12/27/2021 20:35:30.175049,20,738,18001-BERNE A
Adams,Berne A,other,12/27/2021 20:35:30.175049,0,738,18001-BERNE A
Adams,Berne A,trumpd,12/27/2021 20:35:30.175049,582,738,18001-BERNE A
Adams,Berne B,bidenj,12/27/2021 20:35:30.175049,132,763,18001-BERNE B
Adams,Berne B,jorgensenj,12/27/2021 20:35:30.175049,26,763,18001-BERNE B
Adams,Berne B,other,12/27/2021 20:35:30.175049,0,763,18001-BERNE B
Adams,Berne B,trumpd,12/27/2021 20:35:30.175049,605,763,18001-BERNE B
Adams,Berne C,bidenj,12/27/2021 20:35:30.175049,128,695,18001-BERNE C
Adams,Berne C,jorgensenj,12/27/2021 20:35:30.175049,6,695,18001-BERNE C
Adams,Berne C,other,12/27/2021 20:35:30.175049,0,695,18001-BERNE C
Adams,Berne C,trumpd,12/27/2021 20:35:30.175049,561,695,18001-BERNE C
Adams,Blue Creek,bidenj,12/27/2021 20:35:30.175049,24,240,18001-BLUE CREEK
Adams,Blue Creek,jorgensenj,12/27/2021 20:35:30.175049,4,240,18001-BLUE CREEK
Adams,Blue Creek,other,12/27/2021 20:35:30.175049,0,240,18001-BLUE CREEK
Adams,Blue Creek,trumpd,12/27/2021 20:35:30.175049,212,240,18001-BLUE CREEK
Adams,Decatur 1,bidenj,12/27/2021 20:35:30.175049,346,1071,18001-DECATUR 1
Adams,Decatur 1,jorgensenj,12/27/2021 20:35:30.175049,36,1071,18001-DECATUR 1
Adams,Decatur 1,other,12/27/2021 20:35:30.175049,0,1071,18001-DECATUR 1
Adams,Decatur 1,trumpd,12/27/2021 20:35:30.175049,689,1071,18001-DECATUR 1
Adams,Decatur 2,bidenj,12/27/2021 20:35:30.175049,371,1059,18001-DECATUR 2
Adams,Decatur 2,jorgensenj,12/27/2021 20:35:30.175049,32,1059,18001-DECATUR 2
Adams,Decatur 2,other,12/27/2021 20:35:30.175049,0,1059,18001-DECATUR 2
Adams,Decatur 2,trumpd,12/27/2021 20:35:30.175049,656,1059,18001-DECATUR 2
Adams,Decatur 3,bidenj,12/27/2021 20:35:30.175049,205,591,18001-DECATUR 3
Adams,Decatur 3,jorgensenj,12/27/2021 20:35:30.175049,18,591,18001-DECATUR 3
Adams,Decatur 3,other,12/27/2021 20:35:30.175049,0,591,18001-DECATUR 3
Adams,Decatur 3,trumpd,12/27/2021 20:35:30.175049,368,591,18001-DECATUR 3
Adams,Decatur 4,bidenj,12/27/2021 20:35:30.175049,186,649,18001-DECATUR 4
Adams,Decatur 4,jorgensenj,12/27/2021 20:35:30.175049,4,649,18001-DECATUR 4
Adams,Decatur 4,other,12/27/2021 20:35:30.175049,0,649,18001-DECATUR 4
Adams,Decatur 4,trumpd,12/27/2021 20:35:30.175049,459,649,18001-DECATUR 4
Adams,Decatur 5,bidenj,12/27/2021 20:35:30.175049,356,1117,18001-DECATUR 5
Adams,Decatur 5,jorgensenj,12/27/2021 20:35:30.175049,35,1117,18001-DECATUR 5
Adams,Decatur 5,other,12/27/2021 20:35:30.175049,0,1117,18001-DECATUR 5
Adams,Decatur 5,trumpd,12/27/2021 20:35:30.175049,726,1117,18001-DECATUR 5
Adams,East Root,bidenj,12/27/2021 20:35:30.175049,227,859,18001-ROOT E
Adams,East Root,jorgensenj,12/27/2021 20:35:30.175049,13,859,18001-ROOT E
Adams,East Root,other,12/27/2021 20:35:30.175049,0,859,18001-ROOT E
Adams,East Root,trumpd,12/27/2021 20:35:30.175049,619,859,18001-ROOT E
Adams,French,bidenj,12/27/2021 20:35:30.175049,37,377,18001-FRENCH
Adams,French,jorgensenj,12/27/2021 20:35:30.175049,3,377,18001-FRENCH
Adams,French,other,12/27/2021 20:35:30.175049,0,377,18001-FRENCH
Adams,French,trumpd,12/27/2021 20:35:30.175049,337,377,18001-FRENCH
Adams,Geneva,bidenj,12/27/2021 20:35:30.175049,137,559,18001-GENEVA
Adams,Geneva,jorgensenj,12/27/2021 20:35:30.175049,13,559,18001-GENEVA
Adams,Geneva,other,12/27/2021 20:35:30.175049,0,559,18001-GENEVA
Adams,Geneva,trumpd,12/27/2021 20:35:30.175049,409,559,18001-GENEVA
Adams,Hartford,bidenj,12/27/2021 20:35:30.175049,56,364,18001-HARTFORD
Adams,Hartford,jorgensenj,12/27/2021 20:35:30.175049,3,364,18001-HARTFORD
Adams,Hartford,other,12/27/2021 20:35:30.175049,0,364,18001-HARTFORD
Adams,Hartford,trumpd,12/27/2021 20:35:30.175049,305,364,18001-HARTFORD
Adams,Jefferson,bidenj,12/27/2021 20:35:30.175049,21,165,18001-JEFFERSON
Adams,Jefferson,jorgensenj,12/27/2021 20:35:30.175049,1,165,18001-JEFFERSON
Adams,Jefferson,other,12/27/2021 20:35:30.175049,0,165,18001-JEFFERSON
Adams,Jefferson,trumpd,12/27/2021 20:35:30.175049,143,165,18001-JEFFERSON
Adams,Kirkland,bidenj,12/27/2021 20:35:30.175049,74,495,18001-KIRKLAND
Adams,Kirkland,jorgensenj,12/27/2021 20:35:30.175049,7,495,18001-KIRKLAND
Adams,Kirkland,other,12/27/2021 20:35:30.175049,0,495,18001-KIRKLAND
Adams,Kirkland,trumpd,12/27/2021 20:35:30.175049,414,495,18001-KIRKLAND
Adams,Monroe A,bidenj,12/27/2021 20:35:30.175049,19,89,18001-MONROE A
Adams,Monroe A,jorgensenj,12/27/2021 20:35:30.175049,2,89,18001-MONROE A
Adams,Monroe A,other,12/27/2021 20:35:30.175049,0,89,18001-MONROE A
Adams,Monroe A,trumpd,12/27/2021 20:35:30.175049,68,89,18001-MONROE A
Adams,Monroe B,bidenj,12/27/2021 20:35:30.175049,81,391,18001-MONROE B
Adams,Monroe B,jorgensenj,12/27/2021 20:35:30.175049,6,391,18001-MONROE B
Adams,Monroe B,other,12/27/2021 20:35:30.175049,0,391,18001-MONROE B
Adams,Monroe B,trumpd,12/27/2021 20:35:30.175049,304,391,18001-MONROE B
Adams,No Washington,bidenj,12/27/2021 20:35:30.175049,57,344,18001-WASHINGTON N
Adams,No Washington,jorgensenj,12/27/2021 20:35:30.175049,6,344,18001-WASHINGTON N
Adams,No Washington,other,12/27/2021 20:35:30.175049,0,344,18001-WASHINGTON N
Adams,No Washington,trumpd,12/27/2021 20:35:30.175049,281,344,18001-WASHINGTON N
Adams,Preble,bidenj,12/27/2021 20:35:30.175049,116,619,18001-PREBLE
Adams,Preble,jorgensenj,12/27/2021 20:35:30.175049,12,619,18001-PREBLE
Adams,Preble,other,12/27/2021 20:35:30.175049,0,619,18001-PREBLE
Adams,Preble,trumpd,12/27/2021 20:35:30.175049,491,619,18001-PREBLE
Adams,So Monroe,bidenj,12/27/2021 20:35:30.175049,31,431,18001-MONROE S
