CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-26T17:45:39Z,2552,1741,24,24,18021
jorgensenj,2020-11-26T17:45:39Z,208,90,24,24,18021
trumpd,2020-11-26T17:45:39Z,9499,4745,24,24,18021
write-ins,2020-11-26T17:45:39Z,8,0,24,24,18021
