CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-26T17:56:29Z,1011,0,18,18,18101
jorgensenj,2020-11-26T17:56:29Z,104,0,18,18,18101
trumpd,2020-11-26T17:56:29Z,4029,0,18,18,18101
write-ins,2020-11-26T17:56:29Z,0,0,18,18,18101
