CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
biden-1036,2021-03-07T03:40:40Z,1242498,311621,0
jorgensen-20062680-15-p,2021-03-07T03:40:40Z,58900,11202,0
trump-8639,2021-03-07T03:40:40Z,1729857,412624,11
write-ins-21303-15-p,2021-03-07T03:40:40Z,1951,7,0
