CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
baird-19591-15-h,2020-11-26T17:01:34Z,225531,44592,0
mackey-20073681-15-h,2020-11-26T17:01:34Z,112984,32089,0
