COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
ADA,1406,blankenshipd,12/27/2021 20:35:30.144951,3,2249,16001-1406
ADA,1406,de_la_fuenter,12/27/2021 20:35:30.144951,4,2249,16001-1406
ADA,1406,jorgensenj,12/27/2021 20:35:30.144951,32,2249,16001-1406
ADA,1406,pierceb,12/27/2021 20:35:30.144951,3,2249,16001-1406
ADA,1406,trumpd,12/27/2021 20:35:30.144951,1598,2249,16001-1406
ADA,1406,westk,12/27/2021 20:35:30.144951,9,2249,16001-1406
ADA,1407,bidenj,12/27/2021 20:35:30.144951,509,1401,16001-1407
ADA,1407,blankenshipd,12/27/2021 20:35:30.144951,0,1401,16001-1407
ADA,1407,de_la_fuenter,12/27/2021 20:35:30.144951,3,1401,16001-1407
ADA,1407,jorgensenj,12/27/2021 20:35:30.144951,16,1401,16001-1407
ADA,1407,pierceb,12/27/2021 20:35:30.144951,2,1401,16001-1407
ADA,1407,trumpd,12/27/2021 20:35:30.144951,866,1401,16001-1407
ADA,1407,westk,12/27/2021 20:35:30.144951,5,1401,16001-1407
ADA,1408,bidenj,12/27/2021 20:35:30.144951,692,1584,16001-1408
ADA,1408,blankenshipd,12/27/2021 20:35:30.144951,2,1584,16001-1408
ADA,1408,de_la_fuenter,12/27/2021 20:35:30.144951,1,1584,16001-1408
ADA,1408,jorgensenj,12/27/2021 20:35:30.144951,15,1584,16001-1408
ADA,1408,pierceb,12/27/2021 20:35:30.144951,3,1584,16001-1408
ADA,1408,trumpd,12/27/2021 20:35:30.144951,864,1584,16001-1408
ADA,1408,westk,12/27/2021 20:35:30.144951,7,1584,16001-1408
ADA,1409,bidenj,12/27/2021 20:35:30.144951,561,1434,16001-1409
ADA,1409,blankenshipd,12/27/2021 20:35:30.144951,4,1434,16001-1409
ADA,1409,de_la_fuenter,12/27/2021 20:35:30.144951,1,1434,16001-1409
ADA,1409,jorgensenj,12/27/2021 20:35:30.144951,28,1434,16001-1409
ADA,1409,pierceb,12/27/2021 20:35:30.144951,4,1434,16001-1409
ADA,1409,trumpd,12/27/2021 20:35:30.144951,834,1434,16001-1409
ADA,1409,westk,12/27/2021 20:35:30.144951,2,1434,16001-1409
ADA,1410,bidenj,12/27/2021 20:35:30.144951,724,1644,16001-1410
ADA,1410,blankenshipd,12/27/2021 20:35:30.144951,1,1644,16001-1410
ADA,1410,de_la_fuenter,12/27/2021 20:35:30.144951,1,1644,16001-1410
ADA,1410,jorgensenj,12/27/2021 20:35:30.144951,20,1644,16001-1410
ADA,1410,pierceb,12/27/2021 20:35:30.144951,4,1644,16001-1410
ADA,1410,trumpd,12/27/2021 20:35:30.144951,891,1644,16001-1410
ADA,1410,westk,12/27/2021 20:35:30.144951,3,1644,16001-1410
ADA,1411,bidenj,12/27/2021 20:35:30.144951,768,2071,16001-1411
ADA,1411,blankenshipd,12/27/2021 20:35:30.144951,1,2071,16001-1411
ADA,1411,de_la_fuenter,12/27/2021 20:35:30.144951,0,2071,16001-1411
ADA,1411,jorgensenj,12/27/2021 20:35:30.144951,44,2071,16001-1411
ADA,1411,pierceb,12/27/2021 20:35:30.144951,5,2071,16001-1411
ADA,1411,trumpd,12/27/2021 20:35:30.144951,1244,2071,16001-1411
ADA,1411,westk,12/27/2021 20:35:30.144951,9,2071,16001-1411
ADA,1412,bidenj,12/27/2021 20:35:30.144951,499,2016,16001-1412
ADA,1412,blankenshipd,12/27/2021 20:35:30.144951,3,2016,16001-1412
ADA,1412,de_la_fuenter,12/27/2021 20:35:30.144951,3,2016,16001-1412
ADA,1412,jorgensenj,12/27/2021 20:35:30.144951,21,2016,16001-1412
ADA,1412,pierceb,12/27/2021 20:35:30.144951,3,2016,16001-1412
ADA,1412,trumpd,12/27/2021 20:35:30.144951,1484,2016,16001-1412
ADA,1412,westk,12/27/2021 20:35:30.144951,3,2016,16001-1412
ADA,1413,bidenj,12/27/2021 20:35:30.144951,631,2213,16001-1413
ADA,1413,blankenshipd,12/27/2021 20:35:30.144951,2,2213,16001-1413
ADA,1413,de_la_fuenter,12/27/2021 20:35:30.144951,1,2213,16001-1413
ADA,1413,jorgensenj,12/27/2021 20:35:30.144951,28,2213,16001-1413
ADA,1413,pierceb,12/27/2021 20:35:30.144951,5,2213,16001-1413
ADA,1413,trumpd,12/27/2021 20:35:30.144951,1543,2213,16001-1413
ADA,1413,westk,12/27/2021 20:35:30.144951,3,2213,16001-1413
ADA,1414,bidenj,12/27/2021 20:35:30.144951,544,1861,16001-1414
ADA,1414,blankenshipd,12/27/2021 20:35:30.144951,5,1861,16001-1414
ADA,1414,de_la_fuenter,12/27/2021 20:35:30.144951,6,1861,16001-1414
ADA,1414,jorgensenj,12/27/2021 20:35:30.144951,40,1861,16001-1414
ADA,1414,pierceb,12/27/2021 20:35:30.144951,4,1861,16001-1414
ADA,1414,trumpd,12/27/2021 20:35:30.144951,1257,1861,16001-1414
ADA,1414,westk,12/27/2021 20:35:30.144951,5,1861,16001-1414
ADA,1415,bidenj,12/27/2021 20:35:30.144951,428,1626,16001-1415
ADA,1415,blankenshipd,12/27/2021 20:35:30.144951,3,1626,16001-1415
ADA,1415,de_la_fuenter,12/27/2021 20:35:30.144951,1,1626,16001-1415
ADA,1415,jorgensenj,12/27/2021 20:35:30.144951,24,1626,16001-1415
ADA,1415,pierceb,12/27/2021 20:35:30.144951,3,1626,16001-1415
ADA,1415,trumpd,12/27/2021 20:35:30.144951,1164,1626,16001-1415
ADA,1415,westk,12/27/2021 20:35:30.144951,3,1626,16001-1415
ADA,1416,bidenj,12/27/2021 20:35:30.144951,860,2408,16001-1416
ADA,1416,blankenshipd,12/27/2021 20:35:30.144951,1,2408,16001-1416
ADA,1416,de_la_fuenter,12/27/2021 20:35:30.144951,2,2408,16001-1416
ADA,1416,jorgensenj,12/27/2021 20:35:30.144951,17,2408,16001-1416
ADA,1416,pierceb,12/27/2021 20:35:30.144951,3,2408,16001-1416
ADA,1416,trumpd,12/27/2021 20:35:30.144951,1516,2408,16001-1416
ADA,1416,westk,12/27/2021 20:35:30.144951,9,2408,16001-1416
ADA,1417,bidenj,12/27/2021 20:35:30.144951,646,2239,16001-1417
ADA,1417,blankenshipd,12/27/2021 20:35:30.144951,4,2239,16001-1417
ADA,1417,de_la_fuenter,12/27/2021 20:35:30.144951,1,2239,16001-1417
ADA,1417,jorgensenj,12/27/2021 20:35:30.144951,45,2239,16001-1417
ADA,1417,pierceb,12/27/2021 20:35:30.144951,8,2239,16001-1417
ADA,1417,trumpd,12/27/2021 20:35:30.144951,1528,2239,16001-1417
ADA,1417,westk,12/27/2021 20:35:30.144951,7,2239,16001-1417
ADA,1418,bidenj,12/27/2021 20:35:30.144951,692,2192,16001-1418
ADA,1418,blankenshipd,12/27/2021 20:35:30.144951,4,2192,16001-1418
ADA,1418,de_la_fuenter,12/27/2021 20:35:30.144951,3,2192,16001-1418
ADA,1418,jorgensenj,12/27/2021 20:35:30.144951,29,2192,16001-1418
ADA,1418,pierceb,12/27/2021 20:35:30.144951,9,2192,16001-1418
ADA,1418,trumpd,12/27/2021 20:35:30.144951,1449,2192,16001-1418
ADA,1418,westk,12/27/2021 20:35:30.144951,6,2192,16001-1418
ADA,1419,bidenj,12/27/2021 20:35:30.144951,516,1476,16001-1419
ADA,1419,blankenshipd,12/27/2021 20:35:30.144951,2,1476,16001-1419
ADA,1419,de_la_fuenter,12/27/2021 20:35:30.144951,1,1476,16001-1419
ADA,1419,jorgensenj,12/27/2021 20:35:30.144951,32,1476,16001-1419
ADA,1419,pierceb,12/27/2021 20:35:30.144951,8,1476,16001-1419
ADA,1419,trumpd,12/27/2021 20:35:30.144951,910,1476,16001-1419
ADA,1419,westk,12/27/2021 20:35:30.144951,7,1476,16001-1419
ADA,1420,bidenj,12/27/2021 20:35:30.144951,683,2381,16001-1420
ADA,1420,blankenshipd,12/27/2021 20:35:30.144951,2,2381,16001-1420
ADA,1420,de_la_fuenter,12/27/2021 20:35:30.144951,2,2381,16001-1420
ADA,1420,jorgensenj,12/27/2021 20:35:30.144951,36,2381,16001-1420
ADA,1420,pierceb,12/27/2021 20:35:30.144951,15,2381,16001-1420
ADA,1420,trumpd,12/27/2021 20:35:30.144951,1634,2381,16001-1420
ADA,1420,westk,12/27/2021 20:35:30.144951,9,2381,16001-1420
ADA,1421,bidenj,12/27/2021 20:35:30.144951,855,2208,16001-1421
ADA,1421,blankenshipd,12/27/2021 20:35:30.144951,2,2208,16001-1421
ADA,1421,de_la_fuenter,12/27/2021 20:35:30.144951,2,2208,16001-1421
ADA,1421,jorgensenj,12/27/2021 20:35:30.144951,41,2208,16001-1421
ADA,1421,pierceb,12/27/2021 20:35:30.144951,4,2208,16001-1421
ADA,1421,trumpd,12/27/2021 20:35:30.144951,1294,2208,16001-1421
ADA,1421,westk,12/27/2021 20:35:30.144951,10,2208,16001-1421
ADA,1501,bidenj,12/27/2021 20:35:30.144951,951,2150,16001-1501
ADA,1501,blankenshipd,12/27/2021 20:35:30.144951,3,2150,16001-1501
ADA,1501,de_la_fuenter,12/27/2021 20:35:30.144951,5,2150,16001-1501
ADA,1501,jorgensenj,12/27/2021 20:35:30.144951,41,2150,16001-1501
ADA,1501,pierceb,12/27/2021 20:35:30.144951,4,2150,16001-1501
ADA,1501,trumpd,12/27/2021 20:35:30.144951,1140,2150,16001-1501
ADA,1501,westk,12/27/2021 20:35:30.144951,6,2150,16001-1501
ADA,1502,bidenj,12/27/2021 20:35:30.144951,809,1820,16001-1502
ADA,1502,blankenshipd,12/27/2021 20:35:30.144951,3,1820,16001-1502
ADA,1502,de_la_fuenter,12/27/2021 20:35:30.144951,0,1820,16001-1502
ADA,1502,jorgensenj,12/27/2021 20:35:30.144951,40,1820,16001-1502
ADA,1502,pierceb,12/27/2021 20:35:30.144951,4,1820,16001-1502
ADA,1502,trumpd,12/27/2021 20:35:30.144951,954,1820,16001-1502
ADA,1502,westk,12/27/2021 20:35:30.144951,10,1820,16001-1502
ADA,1503,bidenj,12/27/2021 20:35:30.144951,664,1434,16001-1503
ADA,1503,blankenshipd,12/27/2021 20:35:30.144951,2,1434,16001-1503
ADA,1503,de_la_fuenter,12/27/2021 20:35:30.144951,2,1434,16001-1503
ADA,1503,jorgensenj,12/27/2021 20:35:30.144951,28,1434,16001-1503
ADA,1503,pierceb,12/27/2021 20:35:30.144951,4,1434,16001-1503
ADA,1503,trumpd,12/27/2021 20:35:30.144951,725,1434,16001-1503
ADA,1503,westk,12/27/2021 20:35:30.144951,9,1434,16001-1503
ADA,1504,bidenj,12/27/2021 20:35:30.144951,576,1302,16001-1504
ADA,1504,blankenshipd,12/27/2021 20:35:30.144951,2,1302,16001-1504
ADA,1504,de_la_fuenter,12/27/2021 20:35:30.144951,0,1302,16001-1504
ADA,1504,jorgensenj,12/27/2021 20:35:30.144951,32,1302,16001-1504
ADA,1504,pierceb,12/27/2021 20:35:30.144951,4,1302,16001-1504
ADA,1504,trumpd,12/27/2021 20:35:30.144951,676,1302,16001-1504
ADA,1504,westk,12/27/2021 20:35:30.144951,12,1302,16001-1504
ADA,1505,bidenj,12/27/2021 20:35:30.144951,577,1356,16001-1505
ADA,1505,blankenshipd,12/27/2021 20:35:30.144951,3,1356,16001-1505
ADA,1505,de_la_fuenter,12/27/2021 20:35:30.144951,1,1356,16001-1505
ADA,1505,jorgensenj,12/27/2021 20:35:30.144951,28,1356,16001-1505
ADA,1505,pierceb,12/27/2021 20:35:30.144951,3,1356,16001-1505
ADA,1505,trumpd,12/27/2021 20:35:30.144951,736,1356,16001-1505
ADA,1505,westk,12/27/2021 20:35:30.144951,8,1356,16001-1505
ADA,1506,bidenj,12/27/2021 20:35:30.144951,739,1518,16001-1506
ADA,1506,blankenshipd,12/27/2021 20:35:30.144951,2,1518,16001-1506
ADA,1506,de_la_fuenter,12/27/2021 20:35:30.144951,2,1518,16001-1506
ADA,1506,jorgensenj,12/27/2021 20:35:30.144951,33,1518,16001-1506
ADA,1506,pierceb,12/27/2021 20:35:30.144951,10,1518,16001-1506
ADA,1506,trumpd,12/27/2021 20:35:30.144951,723,1518,16001-1506
ADA,1506,westk,12/27/2021 20:35:30.144951,9,1518,16001-1506
ADA,1507,bidenj,12/27/2021 20:35:30.144951,698,1580,16001-1507
ADA,1507,blankenshipd,12/27/2021 20:35:30.144951,5,1580,16001-1507
ADA,1507,de_la_fuenter,12/27/2021 20:35:30.144951,4,1580,16001-1507
ADA,1507,jorgensenj,12/27/2021 20:35:30.144951,33,1580,16001-1507
ADA,1507,pierceb,12/27/2021 20:35:30.144951,13,1580,16001-1507
ADA,1507,trumpd,12/27/2021 20:35:30.144951,820,1580,16001-1507
ADA,1507,westk,12/27/2021 20:35:30.144951,7,1580,16001-1507
ADA,1508,bidenj,12/27/2021 20:35:30.144951,720,1496,16001-1508
ADA,1508,blankenshipd,12/27/2021 20:35:30.144951,2,1496,16001-1508
ADA,1508,de_la_fuenter,12/27/2021 20:35:30.144951,5,1496,16001-1508
ADA,1508,jorgensenj,12/27/2021 20:35:30.144951,24,1496,16001-1508
ADA,1508,pierceb,12/27/2021 20:35:30.144951,7,1496,16001-1508
ADA,1508,trumpd,12/27/2021 20:35:30.144951,732,1496,16001-1508
ADA,1508,westk,12/27/2021 20:35:30.144951,6,1496,16001-1508
ADA,1509,bidenj,12/27/2021 20:35:30.144951,858,1782,16001-1509
ADA,1509,blankenshipd,12/27/2021 20:35:30.144951,3,1782,16001-1509
ADA,1509,de_la_fuenter,12/27/2021 20:35:30.144951,1,1782,16001-1509
ADA,1509,jorgensenj,12/27/2021 20:35:30.144951,45,1782,16001-1509
ADA,1509,pierceb,12/27/2021 20:35:30.144951,6,1782,16001-1509
ADA,1509,trumpd,12/27/2021 20:35:30.144951,860,1782,16001-1509
ADA,1509,westk,12/27/2021 20:35:30.144951,9,1782,16001-1509
ADA,1510,bidenj,12/27/2021 20:35:30.144951,770,1586,16001-1510
ADA,1510,blankenshipd,12/27/2021 20:35:30.144951,3,1586,16001-1510
ADA,1510,de_la_fuenter,12/27/2021 20:35:30.144951,3,1586,16001-1510
ADA,1510,jorgensenj,12/27/2021 20:35:30.144951,46,1586,16001-1510
ADA,1510,pierceb,12/27/2021 20:35:30.144951,12,1586,16001-1510
ADA,1510,trumpd,12/27/2021 20:35:30.144951,748,1586,16001-1510
ADA,1510,westk,12/27/2021 20:35:30.144951,4,1586,16001-1510
ADA,1511,bidenj,12/27/2021 20:35:30.144951,816,1648,16001-1511
ADA,1511,blankenshipd,12/27/2021 20:35:30.144951,2,1648,16001-1511
ADA,1511,de_la_fuenter,12/27/2021 20:35:30.144951,7,1648,16001-1511
ADA,1511,jorgensenj,12/27/2021 20:35:30.144951,48,1648,16001-1511
ADA,1511,pierceb,12/27/2021 20:35:30.144951,6,1648,16001-1511
ADA,1511,trumpd,12/27/2021 20:35:30.144951,756,1648,16001-1511
ADA,1511,westk,12/27/2021 20:35:30.144951,13,1648,16001-1511
ADA,1512,bidenj,12/27/2021 20:35:30.144951,563,1143,16001-1512
ADA,1512,blankenshipd,12/27/2021 20:35:30.144951,2,1143,16001-1512
ADA,1512,de_la_fuenter,12/27/2021 20:35:30.144951,1,1143,16001-1512
ADA,1512,jorgensenj,12/27/2021 20:35:30.144951,20,1143,16001-1512
ADA,1512,pierceb,12/27/2021 20:35:30.144951,4,1143,16001-1512
ADA,1512,trumpd,12/27/2021 20:35:30.144951,547,1143,16001-1512
ADA,1512,westk,12/27/2021 20:35:30.144951,6,1143,16001-1512
ADA,1513,bidenj,12/27/2021 20:35:30.144951,548,1214,16001-1513
ADA,1513,blankenshipd,12/27/2021 20:35:30.144951,2,1214,16001-1513
ADA,1513,de_la_fuenter,12/27/2021 20:35:30.144951,1,1214,16001-1513
ADA,1513,jorgensenj,12/27/2021 20:35:30.144951,43,1214,16001-1513
ADA,1513,pierceb,12/27/2021 20:35:30.144951,4,1214,16001-1513
ADA,1513,trumpd,12/27/2021 20:35:30.144951,610,1214,16001-1513
ADA,1513,westk,12/27/2021 20:35:30.144951,6,1214,16001-1513
ADA,1514,bidenj,12/27/2021 20:35:30.144951,526,1228,16001-1514
ADA,1514,blankenshipd,12/27/2021 20:35:30.144951,6,1228,16001-1514
ADA,1514,de_la_fuenter,12/27/2021 20:35:30.144951,0,1228,16001-1514
ADA,1514,jorgensenj,12/27/2021 20:35:30.144951,20,1228,16001-1514
ADA,1514,pierceb,12/27/2021 20:35:30.144951,5,1228,16001-1514
ADA,1514,trumpd,12/27/2021 20:35:30.144951,665,1228,16001-1514
ADA,1514,westk,12/27/2021 20:35:30.144951,6,1228,16001-1514
ADA,1515,bidenj,12/27/2021 20:35:30.144951,346,835,16001-1515
ADA,1515,blankenshipd,12/27/2021 20:35:30.144951,2,835,16001-1515
ADA,1515,de_la_fuenter,12/27/2021 20:35:30.144951,0,835,16001-1515
ADA,1515,jorgensenj,12/27/2021 20:35:30.144951,24,835,16001-1515
ADA,1515,pierceb,12/27/2021 20:35:30.144951,5,835,16001-1515
ADA,1515,trumpd,12/27/2021 20:35:30.144951,454,835,16001-1515
ADA,1515,westk,12/27/2021 20:35:30.144951,4,835,16001-1515
ADA,1516,bidenj,12/27/2021 20:35:30.144951,601,1283,16001-1516
ADA,1516,blankenshipd,12/27/2021 20:35:30.144951,6,1283,16001-1516
ADA,1516,de_la_fuenter,12/27/2021 20:35:30.144951,1,1283,16001-1516
ADA,1516,jorgensenj,12/27/2021 20:35:30.144951,34,1283,16001-1516
ADA,1516,pierceb,12/27/2021 20:35:30.144951,5,1283,16001-1516
ADA,1516,trumpd,12/27/2021 20:35:30.144951,632,1283,16001-1516
ADA,1516,westk,12/27/2021 20:35:30.144951,4,1283,16001-1516
ADA,1601,bidenj,12/27/2021 20:35:30.144951,1243,2301,16001-1601
ADA,1601,blankenshipd,12/27/2021 20:35:30.144951,1,2301,16001-1601
ADA,1601,de_la_fuenter,12/27/2021 20:35:30.144951,0,2301,16001-1601
ADA,1601,jorgensenj,12/27/2021 20:35:30.144951,28,2301,16001-1601
ADA,1601,pierceb,12/27/2021 20:35:30.144951,8,2301,16001-1601
ADA,1601,trumpd,12/27/2021 20:35:30.144951,1018,2301,16001-1601
ADA,1601,westk,12/27/2021 20:35:30.144951,3,2301,16001-1601
ADA,1602,bidenj,12/27/2021 20:35:30.144951,1087,1830,16001-1602
ADA,1602,blankenshipd,12/27/2021 20:35:30.144951,4,1830,16001-1602
ADA,1602,de_la_fuenter,12/27/2021 20:35:30.144951,2,1830,16001-1602
ADA,1602,jorgensenj,12/27/2021 20:35:30.144951,31,1830,16001-1602
ADA,1602,pierceb,12/27/2021 20:35:30.144951,8,1830,16001-1602
ADA,1602,trumpd,12/27/2021 20:35:30.144951,690,1830,16001-1602
ADA,1602,westk,12/27/2021 20:35:30.144951,8,1830,16001-1602
ADA,1603,bidenj,12/27/2021 20:35:30.144951,1564,2369,16001-1603
ADA,1603,blankenshipd,12/27/2021 20:35:30.144951,4,2369,16001-1603
ADA,1603,de_la_fuenter,12/27/2021 20:35:30.144951,1,2369,16001-1603
ADA,1603,jorgensenj,12/27/2021 20:35:30.144951,43,2369,16001-1603
ADA,1603,pierceb,12/27/2021 20:35:30.144951,4,2369,16001-1603
ADA,1603,trumpd,12/27/2021 20:35:30.144951,747,2369,16001-1603
ADA,1603,westk,12/27/2021 20:35:30.144951,6,2369,16001-1603
ADA,1604,bidenj,12/27/2021 20:35:30.144951,934,1467,16001-1604
ADA,1604,blankenshipd,12/27/2021 20:35:30.144951,3,1467,16001-1604
ADA,1604,de_la_fuenter,12/27/2021 20:35:30.144951,4,1467,16001-1604
ADA,1604,jorgensenj,12/27/2021 20:35:30.144951,30,1467,16001-1604
ADA,1604,pierceb,12/27/2021 20:35:30.144951,9,1467,16001-1604
ADA,1604,trumpd,12/27/2021 20:35:30.144951,480,1467,16001-1604
ADA,1604,westk,12/27/2021 20:35:30.144951,7,1467,16001-1604
ADA,1605,bidenj,12/27/2021 20:35:30.144951,1048,1533,16001-1605
ADA,1605,blankenshipd,12/27/2021 20:35:30.144951,4,1533,16001-1605
ADA,1605,de_la_fuenter,12/27/2021 20:35:30.144951,3,1533,16001-1605
ADA,1605,jorgensenj,12/27/2021 20:35:30.144951,33,1533,16001-1605
ADA,1605,pierceb,12/27/2021 20:35:30.144951,4,1533,16001-1605
ADA,1605,trumpd,12/27/2021 20:35:30.144951,429,1533,16001-1605
ADA,1605,westk,12/27/2021 20:35:30.144951,12,1533,16001-1605
ADA,1606,bidenj,12/27/2021 20:35:30.144951,1146,1537,16001-1606
ADA,1606,blankenshipd,12/27/2021 20:35:30.144951,1,1537,16001-1606
ADA,1606,de_la_fuenter,12/27/2021 20:35:30.144951,2,1537,16001-1606
ADA,1606,jorgensenj,12/27/2021 20:35:30.144951,42,1537,16001-1606
ADA,1606,pierceb,12/27/2021 20:35:30.144951,6,1537,16001-1606
ADA,1606,trumpd,12/27/2021 20:35:30.144951,333,1537,16001-1606
ADA,1606,westk,12/27/2021 20:35:30.144951,7,1537,16001-1606
ADA,1607,bidenj,12/27/2021 20:35:30.144951,933,1806,16001-1607
ADA,1607,blankenshipd,12/27/2021 20:35:30.144951,1,1806,16001-1607
ADA,1607,de_la_fuenter,12/27/2021 20:35:30.144951,3,1806,16001-1607
ADA,1607,jorgensenj,12/27/2021 20:35:30.144951,35,1806,16001-1607
ADA,1607,pierceb,12/27/2021 20:35:30.144951,11,1806,16001-1607
ADA,1607,trumpd,12/27/2021 20:35:30.144951,809,1806,16001-1607
ADA,1607,westk,12/27/2021 20:35:30.144951,14,1806,16001-1607
ADA,1608,bidenj,12/27/2021 20:35:30.144951,948,1662,16001-1608
ADA,1608,blankenshipd,12/27/2021 20:35:30.144951,7,1662,16001-1608
ADA,1608,de_la_fuenter,12/27/2021 20:35:30.144951,1,1662,16001-1608
ADA,1608,jorgensenj,12/27/2021 20:35:30.144951,38,1662,16001-1608
ADA,1608,pierceb,12/27/2021 20:35:30.144951,4,1662,16001-1608
ADA,1608,trumpd,12/27/2021 20:35:30.144951,651,1662,16001-1608
ADA,1608,westk,12/27/2021 20:35:30.144951,13,1662,16001-1608
ADA,1609,bidenj,12/27/2021 20:35:30.144951,672,1398,16001-1609
ADA,1609,blankenshipd,12/27/2021 20:35:30.144951,4,1398,16001-1609
ADA,1609,de_la_fuenter,12/27/2021 20:35:30.144951,0,1398,16001-1609
ADA,1609,jorgensenj,12/27/2021 20:35:30.144951,41,1398,16001-1609
ADA,1609,pierceb,12/27/2021 20:35:30.144951,10,1398,16001-1609
ADA,1609,trumpd,12/27/2021 20:35:30.144951,665,1398,16001-1609
ADA,1609,westk,12/27/2021 20:35:30.144951,6,1398,16001-1609
ADA,1610,bidenj,12/27/2021 20:35:30.144951,951,1941,16001-1610
ADA,1610,blankenshipd,12/27/2021 20:35:30.144951,13,1941,16001-1610
ADA,1610,de_la_fuenter,12/27/2021 20:35:30.144951,5,1941,16001-1610
ADA,1610,jorgensenj,12/27/2021 20:35:30.144951,50,1941,16001-1610
ADA,1610,pierceb,12/27/2021 20:35:30.144951,12,1941,16001-1610
ADA,1610,trumpd,12/27/2021 20:35:30.144951,895,1941,16001-1610
ADA,1610,westk,12/27/2021 20:35:30.144951,15,1941,16001-1610
ADA,1611,bidenj,12/27/2021 20:35:30.144951,843,1521,16001-1611
ADA,1611,blankenshipd,12/27/2021 20:35:30.144951,3,1521,16001-1611
ADA,1611,de_la_fuenter,12/27/2021 20:35:30.144951,2,1521,16001-1611
ADA,1611,jorgensenj,12/27/2021 20:35:30.144951,18,1521,16001-1611
ADA,1611,pierceb,12/27/2021 20:35:30.144951,4,1521,16001-1611
ADA,1611,trumpd,12/27/2021 20:35:30.144951,642,1521,16001-1611
ADA,1611,westk,12/27/2021 20:35:30.144951,9,1521,16001-1611
ADA,1612,bidenj,12/27/2021 20:35:30.144951,522,949,16001-1612
ADA,1612,blankenshipd,12/27/2021 20:35:30.144951,1,949,16001-1612
ADA,1612,de_la_fuenter,12/27/2021 20:35:30.144951,3,949,16001-1612
ADA,1612,jorgensenj,12/27/2021 20:35:30.144951,23,949,16001-1612
ADA,1612,pierceb,12/27/2021 20:35:30.144951,2,949,16001-1612
ADA,1612,trumpd,12/27/2021 20:35:30.144951,393,949,16001-1612
ADA,1612,westk,12/27/2021 20:35:30.144951,5,949,16001-1612
ADA,1613,bidenj,12/27/2021 20:35:30.144951,868,1478,16001-1613
ADA,1613,blankenshipd,12/27/2021 20:35:30.144951,6,1478,16001-1613
ADA,1613,de_la_fuenter,12/27/2021 20:35:30.144951,4,1478,16001-1613
ADA,1613,jorgensenj,12/27/2021 20:35:30.144951,38,1478,16001-1613
ADA,1613,pierceb,12/27/2021 20:35:30.144951,4,1478,16001-1613
