CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2021-01-07T20:54:46.39Z,2016,0,9,9,16085
yes,2021-01-07T20:54:46.39Z,3754,0,9,9,16085
