CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
no-3,2021-01-07T20:54:46.39Z,247897,86560,0
yes-2,2021-01-07T20:54:46.39Z,525766,157034,0
