CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
guthrie-15654,2021-01-07T20:54:42.803Z,17067,0,0
karlan-16487,2021-01-07T20:54:42.803Z,4916,0,0
