CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
andrew-52623,2020-11-17T16:51:57.787Z,3409,0,0
chesnut-62372,2020-11-17T16:51:57.787Z,2323,0,0
