CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
ben-david-20074018-51-s,2020-11-24T13:22:58Z,72766,10430,0
lummis-49396-51-s,2020-11-24T13:22:58Z,198100,34483,0
