COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES
Philadelphia,31-04,trumpd,12/27/2021 20:35:30.245083,146,610
Philadelphia,31-05,bidenj,12/27/2021 20:35:30.245083,345,448
Philadelphia,31-05,jorgensenj,12/27/2021 20:35:30.245083,3,448
Philadelphia,31-05,other,12/27/2021 20:35:30.245083,0,448
Philadelphia,31-05,trumpd,12/27/2021 20:35:30.245083,100,448
Philadelphia,31-06,bidenj,12/27/2021 20:35:30.245083,323,418
Philadelphia,31-06,jorgensenj,12/27/2021 20:35:30.245083,2,418
Philadelphia,31-06,other,12/27/2021 20:35:30.245083,2,418
Philadelphia,31-06,trumpd,12/27/2021 20:35:30.245083,91,418
Philadelphia,31-07,bidenj,12/27/2021 20:35:30.245083,450,656
Philadelphia,31-07,jorgensenj,12/27/2021 20:35:30.245083,13,656
Philadelphia,31-07,other,12/27/2021 20:35:30.245083,1,656
Philadelphia,31-07,trumpd,12/27/2021 20:35:30.245083,192,656
Philadelphia,31-08,bidenj,12/27/2021 20:35:30.245083,624,738
Philadelphia,31-08,jorgensenj,12/27/2021 20:35:30.245083,8,738
Philadelphia,31-08,other,12/27/2021 20:35:30.245083,5,738
Philadelphia,31-08,trumpd,12/27/2021 20:35:30.245083,101,738
Philadelphia,31-09,bidenj,12/27/2021 20:35:30.245083,502,558
Philadelphia,31-09,jorgensenj,12/27/2021 20:35:30.245083,5,558
Philadelphia,31-09,other,12/27/2021 20:35:30.245083,0,558
Philadelphia,31-09,trumpd,12/27/2021 20:35:30.245083,51,558
Philadelphia,31-10,bidenj,12/27/2021 20:35:30.245083,408,487
Philadelphia,31-10,jorgensenj,12/27/2021 20:35:30.245083,13,487
Philadelphia,31-10,other,12/27/2021 20:35:30.245083,3,487
Philadelphia,31-10,trumpd,12/27/2021 20:35:30.245083,63,487
Philadelphia,31-11,bidenj,12/27/2021 20:35:30.245083,421,544
Philadelphia,31-11,jorgensenj,12/27/2021 20:35:30.245083,9,544
Philadelphia,31-11,other,12/27/2021 20:35:30.245083,0,544
Philadelphia,31-11,trumpd,12/27/2021 20:35:30.245083,114,544
Philadelphia,31-12,bidenj,12/27/2021 20:35:30.245083,319,439
Philadelphia,31-12,jorgensenj,12/27/2021 20:35:30.245083,7,439
Philadelphia,31-12,other,12/27/2021 20:35:30.245083,3,439
Philadelphia,31-12,trumpd,12/27/2021 20:35:30.245083,110,439
Philadelphia,31-13,bidenj,12/27/2021 20:35:30.245083,341,433
Philadelphia,31-13,jorgensenj,12/27/2021 20:35:30.245083,4,433
Philadelphia,31-13,other,12/27/2021 20:35:30.245083,1,433
Philadelphia,31-13,trumpd,12/27/2021 20:35:30.245083,87,433
Philadelphia,31-14,bidenj,12/27/2021 20:35:30.245083,293,394
Philadelphia,31-14,jorgensenj,12/27/2021 20:35:30.245083,2,394
Philadelphia,31-14,other,12/27/2021 20:35:30.245083,1,394
Philadelphia,31-14,trumpd,12/27/2021 20:35:30.245083,98,394
Philadelphia,31-15,bidenj,12/27/2021 20:35:30.245083,410,553
Philadelphia,31-15,jorgensenj,12/27/2021 20:35:30.245083,8,553
Philadelphia,31-15,other,12/27/2021 20:35:30.245083,2,553
Philadelphia,31-15,trumpd,12/27/2021 20:35:30.245083,133,553
Philadelphia,31-16,bidenj,12/27/2021 20:35:30.245083,372,548
Philadelphia,31-16,jorgensenj,12/27/2021 20:35:30.245083,8,548
Philadelphia,31-16,other,12/27/2021 20:35:30.245083,1,548
Philadelphia,31-16,trumpd,12/27/2021 20:35:30.245083,167,548
Philadelphia,31-17,bidenj,12/27/2021 20:35:30.245083,261,395
Philadelphia,31-17,jorgensenj,12/27/2021 20:35:30.245083,3,395
Philadelphia,31-17,other,12/27/2021 20:35:30.245083,0,395
Philadelphia,31-17,trumpd,12/27/2021 20:35:30.245083,131,395
Philadelphia,31-18,bidenj,12/27/2021 20:35:30.245083,251,343
Philadelphia,31-18,jorgensenj,12/27/2021 20:35:30.245083,2,343
Philadelphia,31-18,other,12/27/2021 20:35:30.245083,1,343
Philadelphia,31-18,trumpd,12/27/2021 20:35:30.245083,89,343
Philadelphia,31-19,bidenj,12/27/2021 20:35:30.245083,271,395
Philadelphia,31-19,jorgensenj,12/27/2021 20:35:30.245083,3,395
Philadelphia,31-19,other,12/27/2021 20:35:30.245083,3,395
Philadelphia,31-19,trumpd,12/27/2021 20:35:30.245083,118,395
Philadelphia,32-01,bidenj,12/27/2021 20:35:30.245083,152,160
Philadelphia,32-01,jorgensenj,12/27/2021 20:35:30.245083,2,160
Philadelphia,32-01,other,12/27/2021 20:35:30.245083,0,160
Philadelphia,32-01,trumpd,12/27/2021 20:35:30.245083,6,160
Philadelphia,32-02,bidenj,12/27/2021 20:35:30.245083,254,260
Philadelphia,32-02,jorgensenj,12/27/2021 20:35:30.245083,1,260
Philadelphia,32-02,other,12/27/2021 20:35:30.245083,2,260
Philadelphia,32-02,trumpd,12/27/2021 20:35:30.245083,3,260
Philadelphia,32-03,bidenj,12/27/2021 20:35:30.245083,250,258
Philadelphia,32-03,jorgensenj,12/27/2021 20:35:30.245083,2,258
Philadelphia,32-03,other,12/27/2021 20:35:30.245083,1,258
Philadelphia,32-03,trumpd,12/27/2021 20:35:30.245083,5,258
Philadelphia,32-04,bidenj,12/27/2021 20:35:30.245083,252,267
Philadelphia,32-04,jorgensenj,12/27/2021 20:35:30.245083,2,267
Philadelphia,32-04,other,12/27/2021 20:35:30.245083,2,267
Philadelphia,32-04,trumpd,12/27/2021 20:35:30.245083,11,267
Philadelphia,32-05,bidenj,12/27/2021 20:35:30.245083,140,156
Philadelphia,32-05,jorgensenj,12/27/2021 20:35:30.245083,5,156
Philadelphia,32-05,other,12/27/2021 20:35:30.245083,1,156
Philadelphia,32-05,trumpd,12/27/2021 20:35:30.245083,10,156
Philadelphia,32-06,bidenj,12/27/2021 20:35:30.245083,265,287
Philadelphia,32-06,jorgensenj,12/27/2021 20:35:30.245083,3,287
Philadelphia,32-06,other,12/27/2021 20:35:30.245083,0,287
Philadelphia,32-06,trumpd,12/27/2021 20:35:30.245083,19,287
Philadelphia,32-07,bidenj,12/27/2021 20:35:30.245083,325,354
Philadelphia,32-07,jorgensenj,12/27/2021 20:35:30.245083,4,354
Philadelphia,32-07,other,12/27/2021 20:35:30.245083,3,354
Philadelphia,32-07,trumpd,12/27/2021 20:35:30.245083,22,354
Philadelphia,32-08,bidenj,12/27/2021 20:35:30.245083,254,280
Philadelphia,32-08,jorgensenj,12/27/2021 20:35:30.245083,5,280
Philadelphia,32-08,other,12/27/2021 20:35:30.245083,3,280
Philadelphia,32-08,trumpd,12/27/2021 20:35:30.245083,18,280
Philadelphia,32-09,bidenj,12/27/2021 20:35:30.245083,372,400
Philadelphia,32-09,jorgensenj,12/27/2021 20:35:30.245083,4,400
Philadelphia,32-09,other,12/27/2021 20:35:30.245083,1,400
Philadelphia,32-09,trumpd,12/27/2021 20:35:30.245083,23,400
Philadelphia,32-10,bidenj,12/27/2021 20:35:30.245083,333,347
Philadelphia,32-10,jorgensenj,12/27/2021 20:35:30.245083,0,347
Philadelphia,32-10,other,12/27/2021 20:35:30.245083,1,347
Philadelphia,32-10,trumpd,12/27/2021 20:35:30.245083,13,347
Philadelphia,32-11,bidenj,12/27/2021 20:35:30.245083,341,362
Philadelphia,32-11,jorgensenj,12/27/2021 20:35:30.245083,2,362
Philadelphia,32-11,other,12/27/2021 20:35:30.245083,1,362
Philadelphia,32-11,trumpd,12/27/2021 20:35:30.245083,18,362
Philadelphia,32-12,bidenj,12/27/2021 20:35:30.245083,305,318
Philadelphia,32-12,jorgensenj,12/27/2021 20:35:30.245083,1,318
Philadelphia,32-12,other,12/27/2021 20:35:30.245083,2,318
Philadelphia,32-12,trumpd,12/27/2021 20:35:30.245083,10,318
Philadelphia,32-13,bidenj,12/27/2021 20:35:30.245083,191,197
Philadelphia,32-13,jorgensenj,12/27/2021 20:35:30.245083,0,197
Philadelphia,32-13,other,12/27/2021 20:35:30.245083,0,197
Philadelphia,32-13,trumpd,12/27/2021 20:35:30.245083,6,197
Philadelphia,32-14,bidenj,12/27/2021 20:35:30.245083,130,142
Philadelphia,32-14,jorgensenj,12/27/2021 20:35:30.245083,1,142
Philadelphia,32-14,other,12/27/2021 20:35:30.245083,0,142
Philadelphia,32-14,trumpd,12/27/2021 20:35:30.245083,11,142
Philadelphia,32-15,bidenj,12/27/2021 20:35:30.245083,245,254
Philadelphia,32-15,jorgensenj,12/27/2021 20:35:30.245083,1,254
Philadelphia,32-15,other,12/27/2021 20:35:30.245083,1,254
Philadelphia,32-15,trumpd,12/27/2021 20:35:30.245083,7,254
Philadelphia,32-16,bidenj,12/27/2021 20:35:30.245083,211,222
Philadelphia,32-16,jorgensenj,12/27/2021 20:35:30.245083,0,222
Philadelphia,32-16,other,12/27/2021 20:35:30.245083,1,222
Philadelphia,32-16,trumpd,12/27/2021 20:35:30.245083,10,222
Philadelphia,32-17,bidenj,12/27/2021 20:35:30.245083,197,210
Philadelphia,32-17,jorgensenj,12/27/2021 20:35:30.245083,2,210
Philadelphia,32-17,other,12/27/2021 20:35:30.245083,1,210
Philadelphia,32-17,trumpd,12/27/2021 20:35:30.245083,10,210
Philadelphia,32-18,bidenj,12/27/2021 20:35:30.245083,272,280
Philadelphia,32-18,jorgensenj,12/27/2021 20:35:30.245083,0,280
Philadelphia,32-18,other,12/27/2021 20:35:30.245083,0,280
Philadelphia,32-18,trumpd,12/27/2021 20:35:30.245083,8,280
Philadelphia,32-19,bidenj,12/27/2021 20:35:30.245083,264,269
Philadelphia,32-19,jorgensenj,12/27/2021 20:35:30.245083,0,269
Philadelphia,32-19,other,12/27/2021 20:35:30.245083,0,269
Philadelphia,32-19,trumpd,12/27/2021 20:35:30.245083,5,269
Philadelphia,32-20,bidenj,12/27/2021 20:35:30.245083,242,249
Philadelphia,32-20,jorgensenj,12/27/2021 20:35:30.245083,0,249
Philadelphia,32-20,other,12/27/2021 20:35:30.245083,0,249
Philadelphia,32-20,trumpd,12/27/2021 20:35:30.245083,7,249
Philadelphia,32-21,bidenj,12/27/2021 20:35:30.245083,281,293
Philadelphia,32-21,jorgensenj,12/27/2021 20:35:30.245083,3,293
Philadelphia,32-21,other,12/27/2021 20:35:30.245083,1,293
Philadelphia,32-21,trumpd,12/27/2021 20:35:30.245083,8,293
Philadelphia,32-22,bidenj,12/27/2021 20:35:30.245083,244,250
Philadelphia,32-22,jorgensenj,12/27/2021 20:35:30.245083,0,250
Philadelphia,32-22,other,12/27/2021 20:35:30.245083,0,250
Philadelphia,32-22,trumpd,12/27/2021 20:35:30.245083,6,250
Philadelphia,32-23,bidenj,12/27/2021 20:35:30.245083,268,277
Philadelphia,32-23,jorgensenj,12/27/2021 20:35:30.245083,1,277
Philadelphia,32-23,other,12/27/2021 20:35:30.245083,0,277
Philadelphia,32-23,trumpd,12/27/2021 20:35:30.245083,8,277
Philadelphia,32-24,bidenj,12/27/2021 20:35:30.245083,231,242
Philadelphia,32-24,jorgensenj,12/27/2021 20:35:30.245083,1,242
Philadelphia,32-24,other,12/27/2021 20:35:30.245083,1,242
Philadelphia,32-24,trumpd,12/27/2021 20:35:30.245083,9,242
Philadelphia,32-25,bidenj,12/27/2021 20:35:30.245083,305,317
Philadelphia,32-25,jorgensenj,12/27/2021 20:35:30.245083,2,317
Philadelphia,32-25,other,12/27/2021 20:35:30.245083,0,317
Philadelphia,32-25,trumpd,12/27/2021 20:35:30.245083,10,317
Philadelphia,32-26,bidenj,12/27/2021 20:35:30.245083,234,237
Philadelphia,32-26,jorgensenj,12/27/2021 20:35:30.245083,0,237
Philadelphia,32-26,other,12/27/2021 20:35:30.245083,1,237
Philadelphia,32-26,trumpd,12/27/2021 20:35:30.245083,2,237
Philadelphia,32-27,bidenj,12/27/2021 20:35:30.245083,243,253
Philadelphia,32-27,jorgensenj,12/27/2021 20:35:30.245083,3,253
Philadelphia,32-27,other,12/27/2021 20:35:30.245083,0,253
Philadelphia,32-27,trumpd,12/27/2021 20:35:30.245083,7,253
Philadelphia,32-28,bidenj,12/27/2021 20:35:30.245083,392,404
Philadelphia,32-28,jorgensenj,12/27/2021 20:35:30.245083,1,404
Philadelphia,32-28,other,12/27/2021 20:35:30.245083,0,404
Philadelphia,32-28,trumpd,12/27/2021 20:35:30.245083,11,404
Philadelphia,32-29,bidenj,12/27/2021 20:35:30.245083,253,266
Philadelphia,32-29,jorgensenj,12/27/2021 20:35:30.245083,0,266
Philadelphia,32-29,other,12/27/2021 20:35:30.245083,1,266
Philadelphia,32-29,trumpd,12/27/2021 20:35:30.245083,12,266
Philadelphia,32-30,bidenj,12/27/2021 20:35:30.245083,273,285
Philadelphia,32-30,jorgensenj,12/27/2021 20:35:30.245083,0,285
Philadelphia,32-30,other,12/27/2021 20:35:30.245083,3,285
Philadelphia,32-30,trumpd,12/27/2021 20:35:30.245083,9,285
Philadelphia,32-31,bidenj,12/27/2021 20:35:30.245083,310,321
Philadelphia,32-31,jorgensenj,12/27/2021 20:35:30.245083,4,321
Philadelphia,32-31,other,12/27/2021 20:35:30.245083,1,321
Philadelphia,32-31,trumpd,12/27/2021 20:35:30.245083,6,321
Philadelphia,33-01,bidenj,12/27/2021 20:35:30.245083,307,421
Philadelphia,33-01,jorgensenj,12/27/2021 20:35:30.245083,0,421
Philadelphia,33-01,other,12/27/2021 20:35:30.245083,2,421
Philadelphia,33-01,trumpd,12/27/2021 20:35:30.245083,112,421
Philadelphia,33-02,bidenj,12/27/2021 20:35:30.245083,319,420
Philadelphia,33-02,jorgensenj,12/27/2021 20:35:30.245083,0,420
Philadelphia,33-02,other,12/27/2021 20:35:30.245083,0,420
Philadelphia,33-02,trumpd,12/27/2021 20:35:30.245083,101,420
Philadelphia,33-03,bidenj,12/27/2021 20:35:30.245083,232,333
Philadelphia,33-03,jorgensenj,12/27/2021 20:35:30.245083,3,333
Philadelphia,33-03,other,12/27/2021 20:35:30.245083,0,333
Philadelphia,33-03,trumpd,12/27/2021 20:35:30.245083,98,333
Philadelphia,33-04,bidenj,12/27/2021 20:35:30.245083,244,345
Philadelphia,33-04,jorgensenj,12/27/2021 20:35:30.245083,3,345
Philadelphia,33-04,other,12/27/2021 20:35:30.245083,0,345
Philadelphia,33-04,trumpd,12/27/2021 20:35:30.245083,98,345
Philadelphia,33-05,bidenj,12/27/2021 20:35:30.245083,261,335
Philadelphia,33-05,jorgensenj,12/27/2021 20:35:30.245083,2,335
Philadelphia,33-05,other,12/27/2021 20:35:30.245083,0,335
Philadelphia,33-05,trumpd,12/27/2021 20:35:30.245083,72,335
Philadelphia,33-06,bidenj,12/27/2021 20:35:30.245083,307,408
Philadelphia,33-06,jorgensenj,12/27/2021 20:35:30.245083,0,408
Philadelphia,33-06,other,12/27/2021 20:35:30.245083,3,408
Philadelphia,33-06,trumpd,12/27/2021 20:35:30.245083,98,408
Philadelphia,33-07,bidenj,12/27/2021 20:35:30.245083,395,460
Philadelphia,33-07,jorgensenj,12/27/2021 20:35:30.245083,1,460
Philadelphia,33-07,other,12/27/2021 20:35:30.245083,1,460
Philadelphia,33-07,trumpd,12/27/2021 20:35:30.245083,63,460
Philadelphia,33-08,bidenj,12/27/2021 20:35:30.245083,319,389
Philadelphia,33-08,jorgensenj,12/27/2021 20:35:30.245083,2,389
Philadelphia,33-08,other,12/27/2021 20:35:30.245083,0,389
Philadelphia,33-08,trumpd,12/27/2021 20:35:30.245083,68,389
Philadelphia,33-09,bidenj,12/27/2021 20:35:30.245083,311,406
Philadelphia,33-09,jorgensenj,12/27/2021 20:35:30.245083,5,406
Philadelphia,33-09,other,12/27/2021 20:35:30.245083,2,406
Philadelphia,33-09,trumpd,12/27/2021 20:35:30.245083,88,406
Philadelphia,33-10,bidenj,12/27/2021 20:35:30.245083,267,346
Philadelphia,33-10,jorgensenj,12/27/2021 20:35:30.245083,4,346
Philadelphia,33-10,other,12/27/2021 20:35:30.245083,0,346
Philadelphia,33-10,trumpd,12/27/2021 20:35:30.245083,75,346
Philadelphia,33-11,bidenj,12/27/2021 20:35:30.245083,375,465
Philadelphia,33-11,jorgensenj,12/27/2021 20:35:30.245083,2,465
Philadelphia,33-11,other,12/27/2021 20:35:30.245083,0,465
Philadelphia,33-11,trumpd,12/27/2021 20:35:30.245083,88,465
Philadelphia,33-12,bidenj,12/27/2021 20:35:30.245083,419,535
Philadelphia,33-12,jorgensenj,12/27/2021 20:35:30.245083,3,535
Philadelphia,33-12,other,12/27/2021 20:35:30.245083,0,535
Philadelphia,33-12,trumpd,12/27/2021 20:35:30.245083,113,535
Philadelphia,33-13,bidenj,12/27/2021 20:35:30.245083,287,379
Philadelphia,33-13,jorgensenj,12/27/2021 20:35:30.245083,2,379
Philadelphia,33-13,other,12/27/2021 20:35:30.245083,1,379
Philadelphia,33-13,trumpd,12/27/2021 20:35:30.245083,89,379
Philadelphia,33-14,bidenj,12/27/2021 20:35:30.245083,247,323
Philadelphia,33-14,jorgensenj,12/27/2021 20:35:30.245083,4,323
Philadelphia,33-14,other,12/27/2021 20:35:30.245083,1,323
Philadelphia,33-14,trumpd,12/27/2021 20:35:30.245083,71,323
Philadelphia,33-15,bidenj,12/27/2021 20:35:30.245083,239,306
Philadelphia,33-15,jorgensenj,12/27/2021 20:35:30.245083,3,306
Philadelphia,33-15,other,12/27/2021 20:35:30.245083,1,306
Philadelphia,33-15,trumpd,12/27/2021 20:35:30.245083,63,306
Philadelphia,33-16,bidenj,12/27/2021 20:35:30.245083,174,237
Philadelphia,33-16,jorgensenj,12/27/2021 20:35:30.245083,2,237
Philadelphia,33-16,other,12/27/2021 20:35:30.245083,0,237
Philadelphia,33-16,trumpd,12/27/2021 20:35:30.245083,61,237
Philadelphia,33-17,bidenj,12/27/2021 20:35:30.245083,149,182
Philadelphia,33-17,jorgensenj,12/27/2021 20:35:30.245083,1,182
Philadelphia,33-17,other,12/27/2021 20:35:30.245083,0,182
Philadelphia,33-17,trumpd,12/27/2021 20:35:30.245083,32,182
Philadelphia,33-18,bidenj,12/27/2021 20:35:30.245083,151,181
Philadelphia,33-18,jorgensenj,12/27/2021 20:35:30.245083,1,181
Philadelphia,33-18,other,12/27/2021 20:35:30.245083,2,181
Philadelphia,33-18,trumpd,12/27/2021 20:35:30.245083,27,181
Philadelphia,33-19,bidenj,12/27/2021 20:35:30.245083,228,277
Philadelphia,33-19,jorgensenj,12/27/2021 20:35:30.245083,0,277
Philadelphia,33-19,other,12/27/2021 20:35:30.245083,0,277
Philadelphia,33-19,trumpd,12/27/2021 20:35:30.245083,49,277
Philadelphia,33-20,bidenj,12/27/2021 20:35:30.245083,176,213
Philadelphia,33-20,jorgensenj,12/27/2021 20:35:30.245083,0,213
Philadelphia,33-20,other,12/27/2021 20:35:30.245083,1,213
Philadelphia,33-20,trumpd,12/27/2021 20:35:30.245083,36,213
Philadelphia,33-21,bidenj,12/27/2021 20:35:30.245083,168,191
Philadelphia,33-21,jorgensenj,12/27/2021 20:35:30.245083,0,191
Philadelphia,33-21,other,12/27/2021 20:35:30.245083,0,191
Philadelphia,33-21,trumpd,12/27/2021 20:35:30.245083,23,191
Philadelphia,33-22,bidenj,12/27/2021 20:35:30.245083,277,324
Philadelphia,33-22,jorgensenj,12/27/2021 20:35:30.245083,1,324
Philadelphia,33-22,other,12/27/2021 20:35:30.245083,0,324
Philadelphia,33-22,trumpd,12/27/2021 20:35:30.245083,46,324
Philadelphia,33-23,bidenj,12/27/2021 20:35:30.245083,195,239
Philadelphia,33-23,jorgensenj,12/27/2021 20:35:30.245083,2,239
Philadelphia,33-23,other,12/27/2021 20:35:30.245083,0,239
Philadelphia,33-23,trumpd,12/27/2021 20:35:30.245083,42,239
Philadelphia,33-24,bidenj,12/27/2021 20:35:30.245083,203,234
Philadelphia,33-24,jorgensenj,12/27/2021 20:35:30.245083,2,234
Philadelphia,33-24,other,12/27/2021 20:35:30.245083,1,234
Philadelphia,33-24,trumpd,12/27/2021 20:35:30.245083,28,234
Philadelphia,34-01,bidenj,12/27/2021 20:35:30.245083,297,306
Philadelphia,34-01,jorgensenj,12/27/2021 20:35:30.245083,0,306
Philadelphia,34-01,other,12/27/2021 20:35:30.245083,1,306
Philadelphia,34-01,trumpd,12/27/2021 20:35:30.245083,8,306
Philadelphia,34-02,bidenj,12/27/2021 20:35:30.245083,387,398
Philadelphia,34-02,jorgensenj,12/27/2021 20:35:30.245083,2,398
Philadelphia,34-02,other,12/27/2021 20:35:30.245083,0,398
Philadelphia,34-02,trumpd,12/27/2021 20:35:30.245083,9,398
Philadelphia,34-03,bidenj,12/27/2021 20:35:30.245083,299,312
Philadelphia,34-03,jorgensenj,12/27/2021 20:35:30.245083,1,312
Philadelphia,34-03,other,12/27/2021 20:35:30.245083,1,312
Philadelphia,34-03,trumpd,12/27/2021 20:35:30.245083,11,312
Philadelphia,34-04,bidenj,12/27/2021 20:35:30.245083,256,260
Philadelphia,34-04,jorgensenj,12/27/2021 20:35:30.245083,1,260
Philadelphia,34-04,other,12/27/2021 20:35:30.245083,0,260
Philadelphia,34-04,trumpd,12/27/2021 20:35:30.245083,3,260
Philadelphia,34-05,bidenj,12/27/2021 20:35:30.245083,299,310
Philadelphia,34-05,jorgensenj,12/27/2021 20:35:30.245083,0,310
Philadelphia,34-05,other,12/27/2021 20:35:30.245083,1,310
Philadelphia,34-05,trumpd,12/27/2021 20:35:30.245083,10,310
Philadelphia,34-06,bidenj,12/27/2021 20:35:30.245083,435,451
Philadelphia,34-06,jorgensenj,12/27/2021 20:35:30.245083,1,451
Philadelphia,34-06,other,12/27/2021 20:35:30.245083,1,451
Philadelphia,34-06,trumpd,12/27/2021 20:35:30.245083,14,451
Philadelphia,34-07,bidenj,12/27/2021 20:35:30.245083,416,434
Philadelphia,34-07,jorgensenj,12/27/2021 20:35:30.245083,6,434
Philadelphia,34-07,other,12/27/2021 20:35:30.245083,0,434
Philadelphia,34-07,trumpd,12/27/2021 20:35:30.245083,12,434
Philadelphia,34-08,bidenj,12/27/2021 20:35:30.245083,484,493
Philadelphia,34-08,jorgensenj,12/27/2021 20:35:30.245083,0,493
Philadelphia,34-08,other,12/27/2021 20:35:30.245083,1,493
Philadelphia,34-08,trumpd,12/27/2021 20:35:30.245083,8,493
Philadelphia,34-09,bidenj,12/27/2021 20:35:30.245083,311,326
Philadelphia,34-09,jorgensenj,12/27/2021 20:35:30.245083,4,326
Philadelphia,34-09,other,12/27/2021 20:35:30.245083,0,326
Philadelphia,34-09,trumpd,12/27/2021 20:35:30.245083,11,326
Philadelphia,34-10,bidenj,12/27/2021 20:35:30.245083,428,438
Philadelphia,34-10,jorgensenj,12/27/2021 20:35:30.245083,3,438
Philadelphia,34-10,other,12/27/2021 20:35:30.245083,0,438
Philadelphia,34-10,trumpd,12/27/2021 20:35:30.245083,7,438
Philadelphia,34-11,bidenj,12/27/2021 20:35:30.245083,473,484
Philadelphia,34-11,jorgensenj,12/27/2021 20:35:30.245083,3,484
Philadelphia,34-11,other,12/27/2021 20:35:30.245083,1,484
Philadelphia,34-11,trumpd,12/27/2021 20:35:30.245083,7,484
Philadelphia,34-12,bidenj,12/27/2021 20:35:30.245083,544,574
Philadelphia,34-12,jorgensenj,12/27/2021 20:35:30.245083,3,574
Philadelphia,34-12,other,12/27/2021 20:35:30.245083,2,574
Philadelphia,34-12,trumpd,12/27/2021 20:35:30.245083,25,574
Philadelphia,34-13,bidenj,12/27/2021 20:35:30.245083,477,496
Philadelphia,34-13,jorgensenj,12/27/2021 20:35:30.245083,2,496
Philadelphia,34-13,other,12/27/2021 20:35:30.245083,0,496
Philadelphia,34-13,trumpd,12/27/2021 20:35:30.245083,17,496
Philadelphia,34-14,bidenj,12/27/2021 20:35:30.245083,503,545
Philadelphia,34-14,jorgensenj,12/27/2021 20:35:30.245083,9,545
Philadelphia,34-14,other,12/27/2021 20:35:30.245083,3,545
Philadelphia,34-14,trumpd,12/27/2021 20:35:30.245083,30,545
Philadelphia,34-15,bidenj,12/27/2021 20:35:30.245083,497,514
Philadelphia,34-15,jorgensenj,12/27/2021 20:35:30.245083,7,514
Philadelphia,34-15,other,12/27/2021 20:35:30.245083,0,514
Philadelphia,34-15,trumpd,12/27/2021 20:35:30.245083,10,514
Philadelphia,34-16,bidenj,12/27/2021 20:35:30.245083,339,357
Philadelphia,34-16,jorgensenj,12/27/2021 20:35:30.245083,1,357
Philadelphia,34-16,other,12/27/2021 20:35:30.245083,1,357
Philadelphia,34-16,trumpd,12/27/2021 20:35:30.245083,16,357
Philadelphia,34-17,bidenj,12/27/2021 20:35:30.245083,469,495
Philadelphia,34-17,jorgensenj,12/27/2021 20:35:30.245083,2,495
Philadelphia,34-17,other,12/27/2021 20:35:30.245083,0,495
Philadelphia,34-17,trumpd,12/27/2021 20:35:30.245083,24,495
Philadelphia,34-18,bidenj,12/27/2021 20:35:30.245083,473,505
Philadelphia,34-18,jorgensenj,12/27/2021 20:35:30.245083,4,505
Philadelphia,34-18,other,12/27/2021 20:35:30.245083,1,505
Philadelphia,34-18,trumpd,12/27/2021 20:35:30.245083,27,505
Philadelphia,34-19,bidenj,12/27/2021 20:35:30.245083,629,668
Philadelphia,34-19,jorgensenj,12/27/2021 20:35:30.245083,2,668
Philadelphia,34-19,other,12/27/2021 20:35:30.245083,1,668
Philadelphia,34-19,trumpd,12/27/2021 20:35:30.245083,36,668
Philadelphia,34-20,bidenj,12/27/2021 20:35:30.245083,575,593
Philadelphia,34-20,jorgensenj,12/27/2021 20:35:30.245083,4,593
Philadelphia,34-20,other,12/27/2021 20:35:30.245083,1,593
Philadelphia,34-20,trumpd,12/27/2021 20:35:30.245083,13,593
Philadelphia,34-21,bidenj,12/27/2021 20:35:30.245083,617,636
Philadelphia,34-21,jorgensenj,12/27/2021 20:35:30.245083,1,636
Philadelphia,34-21,other,12/27/2021 20:35:30.245083,1,636
Philadelphia,34-21,trumpd,12/27/2021 20:35:30.245083,17,636
Philadelphia,34-22,bidenj,12/27/2021 20:35:30.245083,469,512
Philadelphia,34-22,jorgensenj,12/27/2021 20:35:30.245083,0,512
Philadelphia,34-22,other,12/27/2021 20:35:30.245083,1,512
Philadelphia,34-22,trumpd,12/27/2021 20:35:30.245083,42,512
Philadelphia,34-23,bidenj,12/27/2021 20:35:30.245083,469,548
Philadelphia,34-23,jorgensenj,12/27/2021 20:35:30.245083,1,548
Philadelphia,34-23,other,12/27/2021 20:35:30.245083,3,548
Philadelphia,34-23,trumpd,12/27/2021 20:35:30.245083,75,548
Philadelphia,34-24,bidenj,12/27/2021 20:35:30.245083,500,529
Philadelphia,34-24,jorgensenj,12/27/2021 20:35:30.245083,3,529
Philadelphia,34-24,other,12/27/2021 20:35:30.245083,3,529
Philadelphia,34-24,trumpd,12/27/2021 20:35:30.245083,23,529
Philadelphia,34-25,bidenj,12/27/2021 20:35:30.245083,450,565
Philadelphia,34-25,jorgensenj,12/27/2021 20:35:30.245083,7,565
Philadelphia,34-25,other,12/27/2021 20:35:30.245083,1,565
Philadelphia,34-25,trumpd,12/27/2021 20:35:30.245083,107,565
Philadelphia,34-26,bidenj,12/27/2021 20:35:30.245083,262,274
Philadelphia,34-26,jorgensenj,12/27/2021 20:35:30.245083,3,274
Philadelphia,34-26,other,12/27/2021 20:35:30.245083,0,274
Philadelphia,34-26,trumpd,12/27/2021 20:35:30.245083,9,274
Philadelphia,34-27,bidenj,12/27/2021 20:35:30.245083,441,460
Philadelphia,34-27,jorgensenj,12/27/2021 20:35:30.245083,3,460
Philadelphia,34-27,other,12/27/2021 20:35:30.245083,0,460
Philadelphia,34-27,trumpd,12/27/2021 20:35:30.245083,16,460
Philadelphia,34-28,bidenj,12/27/2021 20:35:30.245083,432,461
