CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
heidelbaughh,2021-01-05T18:56:38.693Z,79504,0,159,159,42077
shapiroj,2021-01-05T18:56:38.693Z,95841,0,159,159,42077
wassmerd,2021-01-05T18:56:38.693Z,3639,0,159,159,42077
weissr,2021-01-05T18:56:38.693Z,2063,0,159,159,42077
