CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
emmonsj,2021-03-07T03:53:50Z,40590,0,93,93,42011
houlahanc,2021-03-07T03:53:50Z,50759,0,93,93,42011
