CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
heidelbaughh,2021-01-05T18:56:38.693Z,134371,0,230,230,42029
shapiroj,2021-01-05T18:56:38.693Z,169172,0,230,230,42029
wassmerd,2021-01-05T18:56:38.693Z,5346,0,230,230,42029
weissr,2021-01-05T18:56:38.693Z,2948,0,230,230,42029
