CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
schellerl,2021-01-28T17:26:38Z,12527,0,19,19,42089
wilds,2021-01-28T17:26:38Z,15527,0,19,19,42089
