CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bookerc,2020-12-07T23:28:42Z,260604,0,550,550,34013
burked,2020-12-07T23:28:42Z,456,0,550,550,34013
fernandezv,2020-12-07T23:28:42Z,1842,0,550,550,34013
hoffmanm,2020-12-07T23:28:42Z,2417,0,550,550,34013
mehtar,2020-12-07T23:28:42Z,69750,0,550,550,34013
write-ins,2020-12-07T23:28:42Z,0,0,550,550,34013
