CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
johnsond,2020-11-24T13:22:55Z,306,0,3,3,46017
luallinr,2020-11-24T13:22:55Z,196,0,3,3,46017
