COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Aurora,Precinct-1,bidenj,12/27/2021 20:35:30.159852,57,319,46003-1
Aurora,Precinct-1,jorgensenj,12/27/2021 20:35:30.159852,8,319,46003-1
Aurora,Precinct-1,trumpd,12/27/2021 20:35:30.159852,254,319,46003-1
Aurora,Precinct-2,bidenj,12/27/2021 20:35:30.159852,17,146,46003-2
Aurora,Precinct-2,jorgensenj,12/27/2021 20:35:30.159852,1,146,46003-2
Aurora,Precinct-2,trumpd,12/27/2021 20:35:30.159852,128,146,46003-2
Aurora,Precinct-3,bidenj,12/27/2021 20:35:30.159852,96,421,46003-3
Aurora,Precinct-3,jorgensenj,12/27/2021 20:35:30.159852,18,421,46003-3
Aurora,Precinct-3,trumpd,12/27/2021 20:35:30.159852,307,421,46003-3
Aurora,Precinct-5,bidenj,12/27/2021 20:35:30.159852,58,189,46003-5
Aurora,Precinct-5,jorgensenj,12/27/2021 20:35:30.159852,1,189,46003-5
Aurora,Precinct-5,trumpd,12/27/2021 20:35:30.159852,130,189,46003-5
Aurora,Precinct-7,bidenj,12/27/2021 20:35:30.159852,89,330,46003-7
Aurora,Precinct-7,jorgensenj,12/27/2021 20:35:30.159852,8,330,46003-7
Aurora,Precinct-7,trumpd,12/27/2021 20:35:30.159852,233,330,46003-7
Beadle,Precinct 1,bidenj,12/27/2021 20:35:30.159852,350,1272,46005-01
Beadle,Precinct 1,jorgensenj,12/27/2021 20:35:30.159852,25,1272,46005-01
Beadle,Precinct 1,trumpd,12/27/2021 20:35:30.159852,897,1272,46005-01
Beadle,Precinct 2,bidenj,12/27/2021 20:35:30.159852,237,625,46005-02
Beadle,Precinct 2,jorgensenj,12/27/2021 20:35:30.159852,24,625,46005-02
Beadle,Precinct 2,trumpd,12/27/2021 20:35:30.159852,364,625,46005-02
Beadle,Precinct 3,bidenj,12/27/2021 20:35:30.159852,220,579,46005-03
Beadle,Precinct 3,jorgensenj,12/27/2021 20:35:30.159852,22,579,46005-03
Beadle,Precinct 3,trumpd,12/27/2021 20:35:30.159852,337,579,46005-03
Beadle,Precinct 7-1,bidenj,12/27/2021 20:35:30.159852,238,815,46005-07-1
Beadle,Precinct 7-1,jorgensenj,12/27/2021 20:35:30.159852,29,815,46005-07-1
Beadle,Precinct 7-1,trumpd,12/27/2021 20:35:30.159852,548,815,46005-07-1
Beadle,Precinct 7-2,bidenj,12/27/2021 20:35:30.159852,286,829,46005-07-2
Beadle,Precinct 7-2,jorgensenj,12/27/2021 20:35:30.159852,12,829,46005-07-2
Beadle,Precinct 7-2,trumpd,12/27/2021 20:35:30.159852,531,829,46005-07-2
Beadle,Precinct 8-1,bidenj,12/27/2021 20:35:30.159852,242,654,46005-08-1
Beadle,Precinct 8-1,jorgensenj,12/27/2021 20:35:30.159852,16,654,46005-08-1
Beadle,Precinct 8-1,trumpd,12/27/2021 20:35:30.159852,396,654,46005-08-1
Beadle,Precinct 8-2,bidenj,12/27/2021 20:35:30.159852,221,741,46005-08-2
Beadle,Precinct 8-2,jorgensenj,12/27/2021 20:35:30.159852,14,741,46005-08-2
Beadle,Precinct 8-2,trumpd,12/27/2021 20:35:30.159852,506,741,46005-08-2
Beadle,Precinct-12,bidenj,12/27/2021 20:35:30.159852,182,912,46005-12
Beadle,Precinct-12,jorgensenj,12/27/2021 20:35:30.159852,8,912,46005-12
Beadle,Precinct-12,trumpd,12/27/2021 20:35:30.159852,722,912,46005-12
Beadle,Precinct-15,bidenj,12/27/2021 20:35:30.159852,57,358,46005-15
Beadle,Precinct-15,jorgensenj,12/27/2021 20:35:30.159852,3,358,46005-15
Beadle,Precinct-15,trumpd,12/27/2021 20:35:30.159852,298,358,46005-15
Beadle,Precinct-17,bidenj,12/27/2021 20:35:30.159852,74,296,46005-17
Beadle,Precinct-17,jorgensenj,12/27/2021 20:35:30.159852,13,296,46005-17
Beadle,Precinct-17,trumpd,12/27/2021 20:35:30.159852,209,296,46005-17
Bennett,Allen Precinct,bidenj,12/27/2021 20:35:30.159852,194,257,46007-ALLEN
Bennett,Allen Precinct,jorgensenj,12/27/2021 20:35:30.159852,4,257,46007-ALLEN
Bennett,Allen Precinct,trumpd,12/27/2021 20:35:30.159852,59,257,46007-ALLEN
Bennett,Martin City Precinct,bidenj,12/27/2021 20:35:30.159852,143,366,46007-MARTIN CITY
Bennett,Martin City Precinct,jorgensenj,12/27/2021 20:35:30.159852,9,366,46007-MARTIN CITY
Bennett,Martin City Precinct,trumpd,12/27/2021 20:35:30.159852,214,366,46007-MARTIN CITY
Bennett,Martin Rural 26/27 Precinct,bidenj,12/27/2021 20:35:30.159852,112,390,46007-MARTIN RURAL 26/27
Bennett,Martin Rural 26/27 Precinct,jorgensenj,12/27/2021 20:35:30.159852,9,390,46007-MARTIN RURAL 26/27
Bennett,Martin Rural 26/27 Precinct,trumpd,12/27/2021 20:35:30.159852,269,390,46007-MARTIN RURAL 26/27
Bennett,Vetal/Tuthill Precinct,bidenj,12/27/2021 20:35:30.159852,17,170,46007-VETAL/TUTHILL
Bennett,Vetal/Tuthill Precinct,jorgensenj,12/27/2021 20:35:30.159852,1,170,46007-VETAL/TUTHILL
Bennett,Vetal/Tuthill Precinct,trumpd,12/27/2021 20:35:30.159852,152,170,46007-VETAL/TUTHILL
Bon_Homme,Precinct-1,bidenj,12/27/2021 20:35:30.159852,105,570,46009-1
Bon_Homme,Precinct-1,jorgensenj,12/27/2021 20:35:30.159852,5,570,46009-1
Bon_Homme,Precinct-1,trumpd,12/27/2021 20:35:30.159852,460,570,46009-1
Bon_Homme,Precinct-2,bidenj,12/27/2021 20:35:30.159852,110,508,46009-2
Bon_Homme,Precinct-2,jorgensenj,12/27/2021 20:35:30.159852,9,508,46009-2
Bon_Homme,Precinct-2,trumpd,12/27/2021 20:35:30.159852,389,508,46009-2
Bon_Homme,Precinct-3,bidenj,12/27/2021 20:35:30.159852,223,719,46009-3
Bon_Homme,Precinct-3,jorgensenj,12/27/2021 20:35:30.159852,12,719,46009-3
Bon_Homme,Precinct-3,trumpd,12/27/2021 20:35:30.159852,484,719,46009-3
Bon_Homme,Precinct-4,bidenj,12/27/2021 20:35:30.159852,154,564,46009-4
Bon_Homme,Precinct-4,jorgensenj,12/27/2021 20:35:30.159852,7,564,46009-4
Bon_Homme,Precinct-4,trumpd,12/27/2021 20:35:30.159852,403,564,46009-4
Bon_Homme,Precinct-5,bidenj,12/27/2021 20:35:30.159852,129,640,46009-5
Bon_Homme,Precinct-5,jorgensenj,12/27/2021 20:35:30.159852,12,640,46009-5
Bon_Homme,Precinct-5,trumpd,12/27/2021 20:35:30.159852,499,640,46009-5
Brookings,1-1 Brookings Activity Center,bidenj,12/27/2021 20:35:30.159852,359,987,
Brookings,1-1 Brookings Activity Center,jorgensenj,12/27/2021 20:35:30.159852,52,987,
Brookings,1-1 Brookings Activity Center,trumpd,12/27/2021 20:35:30.159852,576,987,
Brookings,1-10 Volga Community Center,bidenj,12/27/2021 20:35:30.159852,169,919,
Brookings,1-10 Volga Community Center,jorgensenj,12/27/2021 20:35:30.159852,38,919,
Brookings,1-10 Volga Community Center,trumpd,12/27/2021 20:35:30.159852,712,919,
Brookings,1-11 Holy Life Tabernacle,bidenj,12/27/2021 20:35:30.159852,139,595,
Brookings,1-11 Holy Life Tabernacle,jorgensenj,12/27/2021 20:35:30.159852,19,595,
Brookings,1-11 Holy Life Tabernacle,trumpd,12/27/2021 20:35:30.159852,437,595,
Brookings,1-2 Bethel Baptist Church,bidenj,12/27/2021 20:35:30.159852,369,1249,
