CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
johnsond,2020-11-24T13:24:42Z,2425,0,6,6,46101
luallinr,2020-11-24T13:24:42Z,631,0,6,6,46101
