CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-17T16:51:55.973Z,6355,0,24,24,46029
yes,2020-11-17T16:51:55.973Z,6603,0,24,24,46029
