CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
billado-69495,2020-11-17T16:51:59.430Z,265,0,0
cheeseman-50227,2020-11-17T16:51:59.430Z,1226,0,0
glidden-50226,2020-11-17T16:51:59.430Z,1274,0,0
mccarthy-49415,2020-11-17T16:51:59.430Z,2022,0,0
toof-49607,2020-11-17T16:51:59.430Z,2429,0,0
