CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
jessup-49939,2020-11-17T16:51:59.430Z,1991,0,0
sellers-50331,2020-11-17T16:51:59.430Z,769,0,0
