CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:40Z,14967,0,23,23,50001
blankenshipd,2020-11-24T13:23:40Z,15,0,23,23,50001
carrollb,2020-11-24T13:23:40Z,14,0,23,23,50001
collinsp,2020-11-24T13:23:40Z,10,0,23,23,50001
de_la_fuenter,2020-11-24T13:23:40Z,2,0,23,23,50001
duncanr,2020-11-24T13:23:40Z,19,0,23,23,50001
hawkinsh,2020-11-24T13:23:40Z,69,0,23,23,50001
huberb,2020-11-24T13:23:40Z,7,0,23,23,50001
jorgensenj,2020-11-24T13:23:40Z,243,0,23,23,50001
kennedya,2020-11-24T13:23:40Z,13,0,23,23,50001
kopitkek,2020-11-24T13:23:40Z,4,0,23,23,50001
la_rivag,2020-11-24T13:23:40Z,9,0,23,23,50001
lafontainec,2020-11-24T13:23:40Z,54,0,23,23,50001
mccormick,2020-11-24T13:23:40Z,10,0,23,23,50001
paigeh,2020-11-24T13:23:40Z,75,0,23,23,50001
pierceb,2020-11-24T13:23:40Z,3,0,23,23,50001
scalfz,2020-11-24T13:23:40Z,2,0,23,23,50001
segalj,2020-11-24T13:23:40Z,3,0,23,23,50001
swingg,2020-11-24T13:23:40Z,6,0,23,23,50001
trumpd,2020-11-24T13:23:40Z,6292,0,23,23,50001
westk,2020-11-24T13:23:40Z,67,0,23,23,50001
write-ins,2020-11-24T13:23:40Z,138,0,23,23,50001
