CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
canfield-48768,2020-11-17T16:51:59.430Z,2604,0,0
helm-49087,2020-11-17T16:51:59.430Z,2207,0,0
richards-50127,2020-11-17T16:51:59.430Z,1671,0,0
