CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
corcoran-48640,2020-11-17T16:51:59.430Z,2220,0,0
harrington-50184,2020-11-17T16:51:59.430Z,1116,0,0
whitman-50183,2020-11-17T16:51:59.430Z,1889,0,0
