CANDIDATE,Timestamp,VOTE_SHARES,VOTES
beckerp,2020-11-04T06:58:00Z,0,0
berrym,2020-11-04T06:58:00Z,0,0
helalic,2020-11-04T06:58:00Z,0,0
hornem,2020-11-04T06:58:00Z,0,0
orrs,2020-11-04T06:58:00Z,0,0
trudellj,2020-11-04T06:58:00Z,0,0
welchp,2020-11-04T06:58:00Z,0,0
write-ins,2020-11-04T06:58:00Z,0,0
beckerp,2020-11-04T00:35:09Z,0.02,6729
berrym,2020-11-04T00:35:09Z,0.297,6729
helalic,2020-11-04T00:35:09Z,0.007,6729
hornem,2020-11-04T00:35:09Z,0.012,6729
orrs,2020-11-04T00:35:09Z,0.005,6729
trudellj,2020-11-04T00:35:09Z,0.003,6729
welchp,2020-11-04T00:35:09Z,0.652,6729
write-ins,2020-11-04T00:35:09Z,0.002,6729
beckerp,2020-11-04T00:45:08Z,0.027,13864
berrym,2020-11-04T00:45:08Z,0.305,13864
helalic,2020-11-04T00:45:08Z,0.007,13864
hornem,2020-11-04T00:45:08Z,0.013,13864
orrs,2020-11-04T00:45:08Z,0.006,13864
trudellj,2020-11-04T00:45:08Z,0.004,13864
welchp,2020-11-04T00:45:08Z,0.636,13864
write-ins,2020-11-04T00:45:08Z,0.002,13864
beckerp,2020-11-04T00:55:06Z,0.024,20930
berrym,2020-11-04T00:55:06Z,0.313,20930
helalic,2020-11-04T00:55:06Z,0.007,20930
hornem,2020-11-04T00:55:06Z,0.012,20930
orrs,2020-11-04T00:55:06Z,0.005,20930
trudellj,2020-11-04T00:55:06Z,0.005,20930
welchp,2020-11-04T00:55:06Z,0.632,20930
write-ins,2020-11-04T00:55:06Z,0.002,20930
beckerp,2020-11-04T01:05:08Z,0.024,38951
berrym,2020-11-04T01:05:08Z,0.278,38951
helalic,2020-11-04T01:05:08Z,0.009,38951
hornem,2020-11-04T01:05:08Z,0.011,38951
orrs,2020-11-04T01:05:08Z,0.005,38951
trudellj,2020-11-04T01:05:08Z,0.005,38951
welchp,2020-11-04T01:05:08Z,0.667,38951
write-ins,2020-11-04T01:05:08Z,0.002,38951
beckerp,2020-11-04T01:15:09Z,0.026,62527
berrym,2020-11-04T01:15:09Z,0.281,62527
helalic,2020-11-04T01:15:09Z,0.008,62527
hornem,2020-11-04T01:15:09Z,0.014,62527
orrs,2020-11-04T01:15:09Z,0.005,62527
trudellj,2020-11-04T01:15:09Z,0.005,62527
welchp,2020-11-04T01:15:09Z,0.66,62527
write-ins,2020-11-04T01:15:09Z,0.002,62527
beckerp,2020-11-04T01:25:12Z,0.024,87886
berrym,2020-11-04T01:25:12Z,0.27,87886
helalic,2020-11-04T01:25:12Z,0.009,87886
hornem,2020-11-04T01:25:12Z,0.013,87886
orrs,2020-11-04T01:25:12Z,0.004,87886
trudellj,2020-11-04T01:25:12Z,0.005,87886
welchp,2020-11-04T01:25:12Z,0.673,87886
write-ins,2020-11-04T01:25:12Z,0.002,87886
beckerp,2020-11-04T01:35:05Z,0.023,99543
