CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
austin-50042,2020-11-17T16:51:59.430Z,2582,0,0
brennan-58763,2020-11-17T16:51:59.430Z,2815,0,0
lynch-50221,2020-11-17T16:51:59.430Z,1995,0,0
