CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
fanning-44258,2020-11-17T16:52:07.68Z,26724,3945,0
mosley-44616,2020-11-17T16:52:07.68Z,25114,2118,0
