COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Abbeville,Abbeville No. 1,bidenj,12/27/2021 20:35:30.142789,418,1294,45001-Abbeville No. 1
Abbeville,Abbeville No. 1,de_la_fuenter,12/27/2021 20:35:30.142789,1,1294,45001-Abbeville No. 1
Abbeville,Abbeville No. 1,hawkinsh,12/27/2021 20:35:30.142789,1,1294,45001-Abbeville No. 1
Abbeville,Abbeville No. 1,jorgensenj,12/27/2021 20:35:30.142789,8,1294,45001-Abbeville No. 1
Abbeville,Abbeville No. 1,trumpd,12/27/2021 20:35:30.142789,866,1294,45001-Abbeville No. 1
Abbeville,Abbeville No. 2,bidenj,12/27/2021 20:35:30.142789,721,1101,45001-Abbeville No. 2
Abbeville,Abbeville No. 2,de_la_fuenter,12/27/2021 20:35:30.142789,1,1101,45001-Abbeville No. 2
Abbeville,Abbeville No. 2,hawkinsh,12/27/2021 20:35:30.142789,1,1101,45001-Abbeville No. 2
Abbeville,Abbeville No. 2,jorgensenj,12/27/2021 20:35:30.142789,3,1101,45001-Abbeville No. 2
Abbeville,Abbeville No. 2,trumpd,12/27/2021 20:35:30.142789,375,1101,45001-Abbeville No. 2
Abbeville,Abbeville No. 3,bidenj,12/27/2021 20:35:30.142789,442,938,45001-Abbeville No. 3
Abbeville,Abbeville No. 3,de_la_fuenter,12/27/2021 20:35:30.142789,0,938,45001-Abbeville No. 3
Abbeville,Abbeville No. 3,hawkinsh,12/27/2021 20:35:30.142789,2,938,45001-Abbeville No. 3
Abbeville,Abbeville No. 3,jorgensenj,12/27/2021 20:35:30.142789,11,938,45001-Abbeville No. 3
Abbeville,Abbeville No. 3,trumpd,12/27/2021 20:35:30.142789,483,938,45001-Abbeville No. 3
Abbeville,Abbeville No. 4,bidenj,12/27/2021 20:35:30.142789,207,656,45001-Abbeville No. 4
Abbeville,Abbeville No. 4,de_la_fuenter,12/27/2021 20:35:30.142789,0,656,45001-Abbeville No. 4
Abbeville,Abbeville No. 4,hawkinsh,12/27/2021 20:35:30.142789,0,656,45001-Abbeville No. 4
