COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
09001,Bethel,bidenj,12/27/2021 20:35:30.290893,6270,11172,09001009
09001,Bethel,blankenshipd,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,carrollb,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,collinsp,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,de_la_fuenter,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,duncanr,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,hawkinsh,12/27/2021 20:35:30.290893,51,11172,09001009
09001,Bethel,huberb,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,jorgensenj,12/27/2021 20:35:30.290893,114,11172,09001009
09001,Bethel,kennedya,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,kopitkek,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,la_rivag,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,lafontainec,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,mccormick,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,other,12/27/2021 20:35:30.290893,3,11172,09001009
09001,Bethel,paigeb,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,pierceb,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,scalfz,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,segalj,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,swingg,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bethel,trumpd,12/27/2021 20:35:30.290893,4734,11172,09001009
09001,Bethel,westk,12/27/2021 20:35:30.290893,0,11172,09001009
09001,Bridgeport,bidenj,12/27/2021 20:35:30.290893,33515,42188,09001015
09001,Bridgeport,blankenshipd,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,carrollb,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,collinsp,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,de_la_fuenter,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,duncanr,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,hawkinsh,12/27/2021 20:35:30.290893,153,42188,09001015
09001,Bridgeport,huberb,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,jorgensenj,12/27/2021 20:35:30.290893,200,42188,09001015
09001,Bridgeport,kennedya,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,kopitkek,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,la_rivag,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,lafontainec,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,mccormick,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,other,12/27/2021 20:35:30.290893,51,42188,09001015
09001,Bridgeport,paigeb,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,pierceb,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,scalfz,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,segalj,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,swingg,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Bridgeport,trumpd,12/27/2021 20:35:30.290893,8269,42188,09001015
09001,Bridgeport,westk,12/27/2021 20:35:30.290893,0,42188,09001015
09001,Brookfield,bidenj,12/27/2021 20:35:30.290893,5426,10807,09001018
09001,Brookfield,blankenshipd,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,carrollb,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,collinsp,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,de_la_fuenter,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,duncanr,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,hawkinsh,12/27/2021 20:35:30.290893,39,10807,09001018
09001,Brookfield,huberb,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,jorgensenj,12/27/2021 20:35:30.290893,111,10807,09001018
09001,Brookfield,kennedya,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,kopitkek,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,la_rivag,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,lafontainec,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,mccormick,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,other,12/27/2021 20:35:30.290893,5,10807,09001018
09001,Brookfield,paigeb,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,pierceb,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,scalfz,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,segalj,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,swingg,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Brookfield,trumpd,12/27/2021 20:35:30.290893,5226,10807,09001018
09001,Brookfield,westk,12/27/2021 20:35:30.290893,0,10807,09001018
09001,Danbury,bidenj,12/27/2021 20:35:30.290893,18869,32021,09001034
09001,Danbury,blankenshipd,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,carrollb,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,collinsp,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,de_la_fuenter,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,duncanr,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,hawkinsh,12/27/2021 20:35:30.290893,100,32021,09001034
09001,Danbury,huberb,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,jorgensenj,12/27/2021 20:35:30.290893,261,32021,09001034
09001,Danbury,kennedya,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,kopitkek,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,la_rivag,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,lafontainec,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,mccormick,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,other,12/27/2021 20:35:30.290893,3,32021,09001034
09001,Danbury,paigeb,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,pierceb,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,scalfz,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,segalj,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,swingg,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Danbury,trumpd,12/27/2021 20:35:30.290893,12788,32021,09001034
09001,Danbury,westk,12/27/2021 20:35:30.290893,0,32021,09001034
09001,Darien,bidenj,12/27/2021 20:35:30.290893,7876,13018,09001035
09001,Darien,blankenshipd,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,carrollb,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,collinsp,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,de_la_fuenter,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,duncanr,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,hawkinsh,12/27/2021 20:35:30.290893,47,13018,09001035
09001,Darien,huberb,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,jorgensenj,12/27/2021 20:35:30.290893,174,13018,09001035
09001,Darien,kennedya,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,kopitkek,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,la_rivag,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,lafontainec,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,mccormick,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,other,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,paigeb,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,pierceb,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,scalfz,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,segalj,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,swingg,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Darien,trumpd,12/27/2021 20:35:30.290893,4921,13018,09001035
09001,Darien,westk,12/27/2021 20:35:30.290893,0,13018,09001035
09001,Easton,bidenj,12/27/2021 20:35:30.290893,2777,5023,09001046
09001,Easton,blankenshipd,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,carrollb,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,collinsp,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,de_la_fuenter,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,duncanr,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,hawkinsh,12/27/2021 20:35:30.290893,19,5023,09001046
09001,Easton,huberb,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,jorgensenj,12/27/2021 20:35:30.290893,46,5023,09001046
09001,Easton,kennedya,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,kopitkek,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,la_rivag,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,lafontainec,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,mccormick,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,other,12/27/2021 20:35:30.290893,3,5023,09001046
09001,Easton,paigeb,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,pierceb,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,scalfz,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,segalj,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,swingg,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Easton,trumpd,12/27/2021 20:35:30.290893,2178,5023,09001046
09001,Easton,westk,12/27/2021 20:35:30.290893,0,5023,09001046
09001,Fairfield,bidenj,12/27/2021 20:35:30.290893,22861,35414,09001051
09001,Fairfield,blankenshipd,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,carrollb,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,collinsp,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,de_la_fuenter,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,duncanr,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,hawkinsh,12/27/2021 20:35:30.290893,116,35414,09001051
09001,Fairfield,huberb,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,jorgensenj,12/27/2021 20:35:30.290893,377,35414,09001051
09001,Fairfield,kennedya,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,kopitkek,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,la_rivag,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,lafontainec,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,mccormick,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,other,12/27/2021 20:35:30.290893,8,35414,09001051
09001,Fairfield,paigeb,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,pierceb,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,scalfz,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,segalj,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,swingg,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Fairfield,trumpd,12/27/2021 20:35:30.290893,12052,35414,09001051
09001,Fairfield,westk,12/27/2021 20:35:30.290893,0,35414,09001051
09001,Greenwich,bidenj,12/27/2021 20:35:30.290893,22243,36112,09001057
