CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
arora-67518,2021-01-26T17:42:02.52Z,7332,0,0
arzeno-14858,2021-01-26T17:42:02.52Z,6477,0,0
