CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
collinss,2020-11-30T15:46:39Z,64092,3518,43,43,23031
gideons,2020-11-30T15:46:39Z,57826,4370,43,43,23031
linnm,2020-11-30T15:46:39Z,2255,155,43,43,23031
savagel,2020-11-30T15:46:39Z,5389,377,43,43,23031
write-ins,2020-11-30T15:46:39Z,16,1,43,43,23031
