COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
23001,Auburn,bidenj,12/27/2021 20:35:30.290492,6482,12285,2300101010
23001,Auburn,blankenshipd,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,carrollb,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,collinsp,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,de_la_fuenter,12/27/2021 20:35:30.290492,25,12285,2300101010
23001,Auburn,duncanr,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,hawkinsh,12/27/2021 20:35:30.290492,122,12285,2300101010
23001,Auburn,huberb,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,jorgensenj,12/27/2021 20:35:30.290492,244,12285,2300101010
23001,Auburn,kennedya,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,kopitkek,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,la_rivag,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,lafontainec,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,mccormick,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,other,12/27/2021 20:35:30.290492,3,12285,2300101010
23001,Auburn,paigeb,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,pierceb,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,scalfz,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,segalj,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,swingg,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Auburn,trumpd,12/27/2021 20:35:30.290492,5409,12285,2300101010
23001,Auburn,westk,12/27/2021 20:35:30.290492,0,12285,2300101010
23001,Durham,bidenj,12/27/2021 20:35:30.290492,1361,2790,2300101020
23001,Durham,blankenshipd,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,carrollb,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,collinsp,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,de_la_fuenter,12/27/2021 20:35:30.290492,7,2790,2300101020
23001,Durham,duncanr,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,hawkinsh,12/27/2021 20:35:30.290492,26,2790,2300101020
23001,Durham,huberb,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,jorgensenj,12/27/2021 20:35:30.290492,63,2790,2300101020
23001,Durham,kennedya,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,kopitkek,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,la_rivag,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,lafontainec,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,mccormick,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,other,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,paigeb,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,pierceb,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,scalfz,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,segalj,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,swingg,12/27/2021 20:35:30.290492,0,2790,2300101020
23001,Durham,trumpd,12/27/2021 20:35:30.290492,1333,2790,2300101020
