CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
ernstj,2020-12-05T23:01:21Z,26034,12804,36,36,19061
greenfieldt,2020-12-05T23:01:21Z,25433,20109,36,36,19061
herzogs,2020-12-05T23:01:21Z,428,290,36,36,19061
stewartr,2020-12-05T23:01:21Z,1148,617,36,36,19061
