CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:04:04Z,2086,1542,9,9,19145
blankenshipd,2020-12-05T23:04:04Z,7,6,9,9,19145
de_la_fuenter,2020-12-05T23:04:04Z,8,6,9,9,19145
hawkinsh,2020-12-05T23:04:04Z,10,4,9,9,19145
jorgensenj,2020-12-05T23:04:04Z,76,35,9,9,19145
kingr,2020-12-05T23:04:04Z,0,0,9,9,19145
pierceb,2020-12-05T23:04:04Z,1,0,9,9,19145
trumpd,2020-12-05T23:04:04Z,5319,2669,9,9,19145
westk,2020-12-05T23:04:04Z,12,9,9,9,19145
write-ins,2020-12-05T23:04:04Z,9,0,9,9,19145
