CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:35:09Z,4319,3793,12,12,19101
blankenshipd,2020-12-05T23:35:09Z,7,2,12,12,19101
de_la_fuenter,2020-12-05T23:35:09Z,5,2,12,12,19101
hawkinsh,2020-12-05T23:35:09Z,32,18,12,12,19101
jorgensenj,2020-12-05T23:35:09Z,95,44,12,12,19101
kingr,2020-12-05T23:35:09Z,1,1,12,12,19101
pierceb,2020-12-05T23:35:09Z,4,2,12,12,19101
trumpd,2020-12-05T23:35:09Z,4443,2245,12,12,19101
westk,2020-12-05T23:35:09Z,20,8,12,12,19101
write-ins,2020-12-05T23:35:09Z,33,0,12,12,19101
