CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:05:40Z,3172,2391,9,9,19067
blankenshipd,2020-12-05T23:05:40Z,12,11,9,9,19067
de_la_fuenter,2020-12-05T23:05:40Z,7,3,9,9,19067
hawkinsh,2020-12-05T23:05:40Z,10,7,9,9,19067
jorgensenj,2020-12-05T23:05:40Z,63,23,9,9,19067
kingr,2020-12-05T23:05:40Z,3,3,9,9,19067
pierceb,2020-12-05T23:05:40Z,6,5,9,9,19067
trumpd,2020-12-05T23:05:40Z,4732,2186,9,9,19067
westk,2020-12-05T23:05:40Z,12,3,9,9,19067
write-ins,2020-12-05T23:05:40Z,15,0,9,9,19067
