CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-04T23:09:55Z,1569,1124,9,9,19141
blankenshipd,2020-12-04T23:09:55Z,7,4,9,9,19141
de_la_fuenter,2020-12-04T23:09:55Z,6,4,9,9,19141
hawkinsh,2020-12-04T23:09:55Z,6,4,9,9,19141
jorgensenj,2020-12-04T23:09:55Z,77,24,9,9,19141
kingr,2020-12-04T23:09:55Z,4,2,9,9,19141
pierceb,2020-12-04T23:09:55Z,2,1,9,9,19141
trumpd,2020-12-04T23:09:55Z,5861,2482,9,9,19141
westk,2020-12-04T23:09:55Z,9,5,9,9,19141
write-ins,2020-12-04T23:09:55Z,10,0,9,9,19141
