CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-05T23:06:32Z,1519,1122,6,6,19147
blankenshipd,2020-12-05T23:06:32Z,3,2,6,6,19147
de_la_fuenter,2020-12-05T23:06:32Z,0,0,6,6,19147
hawkinsh,2020-12-05T23:06:32Z,8,5,6,6,19147
jorgensenj,2020-12-05T23:06:32Z,43,18,6,6,19147
kingr,2020-12-05T23:06:32Z,1,0,6,6,19147
pierceb,2020-12-05T23:06:32Z,1,0,6,6,19147
trumpd,2020-12-05T23:06:32Z,3370,1625,6,6,19147
westk,2020-12-05T23:06:32Z,5,2,6,6,19147
write-ins,2020-12-05T23:06:32Z,8,0,6,6,19147
